packet_id,label,mutation_type,severity,pr_vendor,gst_vendor,pr_ref,gst_ref,pr_amount,gst_amount,pr_date,gst_date,pr_gstin,gst_gstin
pkt-2060,EXACT_MATCH,none,none,Supplier Corp 2060,Supplier Corp 2060,INV-12060,INV-12060,6349.3,6349.3,2023-06-03,2023-06-03,27AAAAA3060A1Z5,27AAAAA3060A1Z5
pkt-2061,FUZZY_MATCH,string_distance,low,Supplier Ltd 2061,Suplier Ltd 2061,INV-12061,INV12061,40662.11,40662.11,2023-01-13,2023-01-13,27AAAAA3061A1Z5,27AAAAA3061A1Z5
pkt-2062,FUZZY_MATCH,date_shift,medium,Supplier Inc 2062,Supplier Inc 2062,INV-12062,INV-12062,25993.17,25993.17,2023-10-18,2023-10-23,27AAAAA3062A1Z5,27AAAAA3062A1Z5
pkt-2063,EXACT_MATCH,none,none,Supplier Corp 2063,Supplier Corp 2063,INV-12063,INV-12063,44890.35,44890.35,2023-03-28,2023-03-28,27AAAAA3063A1Z5,27AAAAA3063A1Z5
pkt-2064,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2064,Supplier Inc 2064,INV-12064,INV-I2O64,27780.62,27780.63,2023-06-04,2023-06-04,27AAAAA3064A1Z5,27AAAAA3064A1Z5
pkt-2065,CONTRADICTION,major_amount_diff,high,Supplier Inc 2065,Supplier Inc 2065,INV-12065,INV-12065,28796.54,57593.080,2023-11-06,2023-11-06,27AAAAA3065A1Z5,27AAAAA3065A1Z5
pkt-2066,CONTRADICTION,major_amount_diff,high,Supplier Inc 2066,Supplier Inc 2066,INV-12066,INV-12066,12912.35,25824.700,2023-01-03,2023-01-03,27AAAAA3066A1Z5,27AAAAA3066A1Z5
pkt-2067,EXACT_MATCH,none,none,Supplier Ltd 2067,Supplier Ltd 2067,INV-12067,INV-12067,14999.04,14999.04,2023-09-06,2023-09-06,27AAAAA3067A1Z5,27AAAAA3067A1Z5
pkt-2068,EXACT_MATCH,none,none,Supplier LLC 2068,Supplier LLC 2068,INV-12068,INV-12068,104.27,104.27,2023-05-02,2023-05-02,27AAAAA3068A1Z5,27AAAAA3068A1Z5
pkt-2069,EXACT_MATCH,none,none,Supplier Ltd 2069,Supplier Ltd 2069,INV-12069,INV-12069,26751.71,26751.71,2023-03-19,2023-03-19,27AAAAA3069A1Z5,27AAAAA3069A1Z5
pkt-2070,EXACT_MATCH,none,none,Supplier Corp 2070,Supplier Corp 2070,INV-12070,INV-12070,15715.51,15715.51,2023-06-20,2023-06-20,27AAAAA3070A1Z5,27AAAAA3070A1Z5
pkt-2071,FUZZY_MATCH,date_shift,medium,Supplier Inc 2071,Supplier Inc 2071,INV-12071,INV-12071,5040.56,5040.56,2023-01-08,2023-01-05,27AAAAA3071A1Z5,27AAAAA3071A1Z5
pkt-2072,NO_MATCH,different_entity,high,Supplier Corp 2072,Different Supplier Inc,INV-12072,INV-12072,15055.49,15055.49,2023-04-05,2023-04-05,27AAAAA3072A1Z5,27BBBBB1234B1Z5
pkt-2073,FUZZY_MATCH,string_distance,low,Supplier Ltd 2073,Suplier Ltd 2073,INV-12073,INV12073,18017.35,18017.35,2023-03-24,2023-03-24,27AAAAA3073A1Z5,27AAAAA3073A1Z5
pkt-2074,EXACT_MATCH,none,none,Supplier Corp 2074,Supplier Corp 2074,INV-12074,INV-12074,27537.45,27537.45,2023-05-13,2023-05-13,27AAAAA3074A1Z5,27AAAAA3074A1Z5
pkt-2075,EXACT_MATCH,none,none,Supplier Ltd 2075,Supplier Ltd 2075,INV-12075,INV-12075,22857.78,22857.78,2023-05-22,2023-05-22,27AAAAA3075A1Z5,27AAAAA3075A1Z5
pkt-2076,EXACT_MATCH,none,none,Supplier LLC 2076,Supplier LLC 2076,INV-12076,INV-12076,7247.87,7247.87,2023-04-03,2023-04-03,27AAAAA3076A1Z5,27AAAAA3076A1Z5
pkt-2077,NO_MATCH,different_entity,high,Supplier LLC 2077,Different Supplier Inc,INV-12077,INV-12077,34870.47,34870.47,2023-04-23,2023-04-23,27AAAAA3077A1Z5,27BBBBB1234B1Z5
pkt-2078,EXACT_MATCH,none,none,Supplier Corp 2078,Supplier Corp 2078,INV-12078,INV-12078,32900.17,32900.17,2023-09-20,2023-09-20,27AAAAA3078A1Z5,27AAAAA3078A1Z5
pkt-2079,EXACT_MATCH,none,none,Supplier Ltd 2079,Supplier Ltd 2079,INV-12079,INV-12079,41096.23,41096.23,2023-06-26,2023-06-26,27AAAAA3079A1Z5,27AAAAA3079A1Z5
pkt-2080,FUZZY_MATCH,minor_amount_diff,low,Supplier Inc 2080,Supplier Inc 2080,INV-12080,INV-12080,1392.9,1391.90,2023-10-08,2023-10-08,27AAAAA3080A1Z5,27AAAAA3080A1Z5
pkt-2081,FUZZY_MATCH,string_distance,low,Supplier Ltd 2081,Suplier Ltd 2081,INV-12081,INV12081,26620.36,26620.36,2023-11-18,2023-11-18,27AAAAA3081A1Z5,27AAAAA3081A1Z5
pkt-2082,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2082,Supplier LLC 2082,INV-12082,INV-12082,16534.94,16535.44,2023-02-12,2023-02-12,27AAAAA3082A1Z5,27AAAAA3082A1Z5
pkt-2083,FUZZY_MATCH,string_distance,low,Supplier Inc 2083,Suplier Inc 2083,INV-12083,INV12083,43455.88,43455.88,2023-04-09,2023-04-09,27AAAAA3083A1Z5,27AAAAA3083A1Z5
pkt-2084,FUZZY_MATCH,string_distance,low,Supplier Inc 2084,Suplier Inc 2084,INV-12084,INV12084,18920.08,18920.08,2023-04-13,2023-04-13,27AAAAA3084A1Z5,27AAAAA3084A1Z5
pkt-2085,FUZZY_MATCH,string_distance,low,Supplier Ltd 2085,Suplier Ltd 2085,INV-12085,INV12085,8869.0,8869.0,2023-12-10,2023-12-10,27AAAAA3085A1Z5,27AAAAA3085A1Z5
pkt-2086,CONTRADICTION,major_amount_diff,high,Supplier LLC 2086,Supplier LLC 2086,INV-12086,INV-12086,26495.11,52990.220,2023-12-19,2023-12-19,27AAAAA3086A1Z5,27AAAAA3086A1Z5
pkt-2087,NO_MATCH,invalid_gstin_suffix,high,Supplier Corp 2087,Supplier Corp 2087,INV-12087,INV-12087,13625.59,13625.59,2023-02-02,2023-02-02,27AAAAA3087A1Z5,27AAAAA3087A1ZX
pkt-2088,EXACT_MATCH,none,none,Supplier LLC 2088,Supplier LLC 2088,INV-12088,INV-12088,47330.86,47330.86,2023-07-06,2023-07-06,27AAAAA3088A1Z5,27AAAAA3088A1Z5
pkt-2089,NO_MATCH,missing_record,high,Supplier Ltd 2089,,INV-12089,,33922.81,,2023-09-18,,27AAAAA3089A1Z5,
pkt-2090,EXACT_MATCH,none,none,Supplier Corp 2090,Supplier Corp 2090,INV-12090,INV-12090,29656.28,29656.28,2023-05-01,2023-05-01,27AAAAA3090A1Z5,27AAAAA3090A1Z5
pkt-2091,EXACT_MATCH,none,none,Supplier LLC 2091,Supplier LLC 2091,INV-12091,INV-12091,6405.78,6405.78,2023-07-19,2023-07-19,27AAAAA3091A1Z5,27AAAAA3091A1Z5
pkt-2092,EXACT_MATCH,none,none,Supplier Corp 2092,Supplier Corp 2092,INV-12092,INV-12092,45930.24,45930.24,2023-11-12,2023-11-12,27AAAAA3092A1Z5,27AAAAA3092A1Z5
pkt-2093,NO_MATCH,missing_record,high,Supplier Corp 2093,,INV-12093,,30474.28,,2023-12-15,,27AAAAA3093A1Z5,
pkt-2094,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2094,Supplier LLC 2094,INV-12094,INV-12094,49313.69,49316.19,2023-08-17,2023-08-17,27AAAAA3094A1Z5,27AAAAA3094A1Z5
pkt-2095,FUZZY_MATCH,minor_amount_diff,low,Supplier Corp 2095,Supplier Corp 2095,INV-12095,INV-12095,26077.67,26076.67,2023-12-27,2023-12-27,27AAAAA3095A1Z5,27AAAAA3095A1Z5
pkt-2096,FUZZY_MATCH,string_distance,low,Supplier LLC 2096,Suplier LLC 2096,INV-12096,INV12096,47377.99,47377.99,2023-07-25,2023-07-25,27AAAAA3096A1Z5,27AAAAA3096A1Z5
pkt-2097,FUZZY_MATCH,string_distance,low,Supplier Corp 2097,Suplier Corp 2097,INV-12097,INV12097,31770.37,31770.37,2023-02-24,2023-02-24,27AAAAA3097A1Z5,27AAAAA3097A1Z5
pkt-2098,CONTRADICTION,major_amount_diff,high,Supplier LLC 2098,Supplier LLC 2098,INV-12098,INV-12098,8339.14,16678.280,2023-01-03,2023-01-03,27AAAAA3098A1Z5,27AAAAA3098A1Z5
pkt-2099,NO_MATCH,missing_record,high,Supplier Corp 2099,,INV-12099,,46486.49,,2023-01-14,,27AAAAA3099A1Z5,
pkt-2100,EXACT_MATCH,none,none,Supplier Inc 2100,Supplier Inc 2100,INV-12100,INV-12100,24940.48,24940.48,2023-11-22,2023-11-22,27AAAAA3100A1Z5,27AAAAA3100A1Z5
pkt-2101,EXACT_MATCH,none,none,Supplier Inc 2101,Supplier Inc 2101,INV-12101,INV-12101,793.62,793.62,2023-04-27,2023-04-27,27AAAAA3101A1Z5,27AAAAA3101A1Z5
pkt-2102,FUZZY_MATCH,date_shift,medium,Supplier LLC 2102,Supplier LLC 2102,INV-12102,INV-12102,21306.45,21306.45,2023-09-24,2023-09-29,27AAAAA3102A1Z5,27AAAAA3102A1Z5
pkt-2103,NO_MATCH,different_entity,high,Supplier Inc 2103,Different Supplier Inc,INV-12103,INV-12103,47548.33,47548.33,2023-09-22,2023-09-22,27AAAAA3103A1Z5,27BBBBB1234B1Z5
pkt-2104,FUZZY_MATCH,ocr_artifacts,medium,Supplier Corp 2104,Supplier Corp 2104,INV-12104,INV-I2IO4,22487.74,22487.75,2023-03-22,2023-03-22,27AAAAA3104A1Z5,27AAAAA3104A1Z5
pkt-2105,EXACT_MATCH,none,none,Supplier LLC 2105,Supplier LLC 2105,INV-12105,INV-12105,3848.61,3848.61,2023-03-17,2023-03-17,27AAAAA3105A1Z5,27AAAAA3105A1Z5
pkt-2106,FUZZY_MATCH,string_distance,low,Supplier LLC 2106,Suplier LLC 2106,INV-12106,INV12106,21193.84,21193.84,2023-07-06,2023-07-06,27AAAAA3106A1Z5,27AAAAA3106A1Z5
pkt-2107,FUZZY_MATCH,minor_amount_diff,low,Supplier Inc 2107,Supplier Inc 2107,INV-12107,INV-12107,16964.13,16965.13,2023-11-08,2023-11-08,27AAAAA3107A1Z5,27AAAAA3107A1Z5
pkt-2108,EXACT_MATCH,none,none,Supplier Inc 2108,Supplier Inc 2108,INV-12108,INV-12108,24207.92,24207.92,2023-05-07,2023-05-07,27AAAAA3108A1Z5,27AAAAA3108A1Z5
pkt-2109,EXACT_MATCH,none,none,Supplier LLC 2109,Supplier LLC 2109,INV-12109,INV-12109,31595.71,31595.71,2023-07-07,2023-07-07,27AAAAA3109A1Z5,27AAAAA3109A1Z5
pkt-2110,EXACT_MATCH,none,none,Supplier Ltd 2110,Supplier Ltd 2110,INV-12110,INV-12110,25824.9,25824.9,2023-01-15,2023-01-15,27AAAAA3110A1Z5,27AAAAA3110A1Z5
pkt-2111,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2111,Supplier LLC 2111,INV-12111,INV-12111,17851.63,17852.63,2023-10-15,2023-10-15,27AAAAA3111A1Z5,27AAAAA3111A1Z5
pkt-2112,EXACT_MATCH,none,none,Supplier Corp 2112,Supplier Corp 2112,INV-12112,INV-12112,5447.49,5447.49,2023-06-24,2023-06-24,27AAAAA3112A1Z5,27AAAAA3112A1Z5
pkt-2113,FUZZY_MATCH,date_shift,medium,Supplier Ltd 2113,Supplier Ltd 2113,INV-12113,INV-12113,17791.16,17791.16,2023-02-14,2023-02-10,27AAAAA3113A1Z5,27AAAAA3113A1Z5
pkt-2114,NO_MATCH,missing_record,high,Supplier Inc 2114,,INV-12114,,26501.92,,2023-03-14,,27AAAAA3114A1Z5,
pkt-2115,NO_MATCH,missing_record,high,Supplier Corp 2115,,INV-12115,,444.83,,2023-11-09,,27AAAAA3115A1Z5,
pkt-2116,FUZZY_MATCH,ocr_artifacts,medium,Supplier Ltd 2116,Supplier Ltd 2116,INV-12116,INV-I2II6,19828.41,19828.42,2023-05-12,2023-05-12,27AAAAA3116A1Z5,27AAAAA3116A1Z5
pkt-2117,EXACT_MATCH,none,none,Supplier Ltd 2117,Supplier Ltd 2117,INV-12117,INV-12117,26867.73,26867.73,2023-05-04,2023-05-04,27AAAAA3117A1Z5,27AAAAA3117A1Z5
pkt-2118,EXACT_MATCH,none,none,Supplier LLC 2118,Supplier LLC 2118,INV-12118,INV-12118,41983.94,41983.94,2023-03-05,2023-03-05,27AAAAA3118A1Z5,27AAAAA3118A1Z5
pkt-2119,FUZZY_MATCH,string_distance,low,Supplier Corp 2119,Suplier Corp 2119,INV-12119,INV12119,21754.61,21754.61,2023-06-28,2023-06-28,27AAAAA3119A1Z5,27AAAAA3119A1Z5
pkt-2120,EXACT_MATCH,none,none,Supplier Ltd 2120,Supplier Ltd 2120,INV-12120,INV-12120,9559.4,9559.4,2023-01-05,2023-01-05,27AAAAA3120A1Z5,27AAAAA3120A1Z5
pkt-2121,NO_MATCH,missing_record,high,Supplier Corp 2121,,INV-12121,,37221.81,,2023-01-06,,27AAAAA3121A1Z5,
pkt-2122,NO_MATCH,missing_record,high,Supplier Ltd 2122,,INV-12122,,47988.97,,2023-05-04,,27AAAAA3122A1Z5,
pkt-2123,NO_MATCH,invalid_gstin_suffix,high,Supplier Corp 2123,Supplier Corp 2123,INV-12123,INV-12123,27551.17,27551.17,2023-11-23,2023-11-23,27AAAAA3123A1Z5,27AAAAA3123A1ZX
pkt-2124,FUZZY_MATCH,ocr_artifacts,medium,Supplier Ltd 2124,Supplier Ltd 2124,INV-12124,INV-I2I24,37579.39,37579.40,2023-07-17,2023-07-17,27AAAAA3124A1Z5,27AAAAA3124A1Z5
pkt-2125,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2125,Supplier Inc 2125,INV-12125,INV-I2I25,5575.67,5575.68,2023-02-26,2023-02-26,27AAAAA3125A1Z5,27AAAAA3125A1Z5
pkt-2126,EXACT_MATCH,none,none,Supplier Corp 2126,Supplier Corp 2126,INV-12126,INV-12126,7861.55,7861.55,2023-09-01,2023-09-01,27AAAAA3126A1Z5,27AAAAA3126A1Z5
pkt-2127,EXACT_MATCH,none,none,Supplier Inc 2127,Supplier Inc 2127,INV-12127,INV-12127,33947.68,33947.68,2023-06-14,2023-06-14,27AAAAA3127A1Z5,27AAAAA3127A1Z5
pkt-2128,EXACT_MATCH,none,none,Supplier Inc 2128,Supplier Inc 2128,INV-12128,INV-12128,24061.63,24061.63,2023-05-16,2023-05-16,27AAAAA3128A1Z5,27AAAAA3128A1Z5
pkt-2129,FUZZY_MATCH,date_shift,medium,Supplier Corp 2129,Supplier Corp 2129,INV-12129,INV-12129,12462.59,12462.59,2023-03-24,2023-03-23,27AAAAA3129A1Z5,27AAAAA3129A1Z5
pkt-2130,EXACT_MATCH,none,none,Supplier Corp 2130,Supplier Corp 2130,INV-12130,INV-12130,38359.71,38359.71,2023-05-23,2023-05-23,27AAAAA3130A1Z5,27AAAAA3130A1Z5
pkt-2131,EXACT_MATCH,none,none,Supplier Inc 2131,Supplier Inc 2131,INV-12131,INV-12131,41048.41,41048.41,2023-04-16,2023-04-16,27AAAAA3131A1Z5,27AAAAA3131A1Z5
pkt-2132,NO_MATCH,different_entity,high,Supplier Corp 2132,Different Supplier Inc,INV-12132,INV-12132,36549.79,36549.79,2023-10-06,2023-10-06,27AAAAA3132A1Z5,27BBBBB1234B1Z5
pkt-2133,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2133,Supplier Inc 2133,INV-12133,INV-I2I33,31482.5,31482.51,2023-03-08,2023-03-08,27AAAAA3133A1Z5,27AAAAA3133A1Z5
pkt-2134,EXACT_MATCH,none,none,Supplier Corp 2134,Supplier Corp 2134,INV-12134,INV-12134,20124.03,20124.03,2023-05-07,2023-05-07,27AAAAA3134A1Z5,27AAAAA3134A1Z5
pkt-2135,EXACT_MATCH,none,none,Supplier Inc 2135,Supplier Inc 2135,INV-12135,INV-12135,981.3,981.3,2023-04-03,2023-04-03,27AAAAA3135A1Z5,27AAAAA3135A1Z5
pkt-2136,FUZZY_MATCH,date_shift,medium,Supplier Corp 2136,Supplier Corp 2136,INV-12136,INV-12136,20424.13,20424.13,2023-05-23,2023-05-23,27AAAAA3136A1Z5,27AAAAA3136A1Z5
pkt-2137,EXACT_MATCH,none,none,Supplier Ltd 2137,Supplier Ltd 2137,INV-12137,INV-12137,21361.19,21361.19,2023-01-17,2023-01-17,27AAAAA3137A1Z5,27AAAAA3137A1Z5
pkt-2138,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2138,Supplier LLC 2138,INV-12138,INV-12138,2677.61,2678.61,2023-02-09,2023-02-09,27AAAAA3138A1Z5,27AAAAA3138A1Z5
pkt-2139,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2139,Supplier Inc 2139,INV-12139,INV-I2I39,35608.12,35608.13,2023-04-11,2023-04-11,27AAAAA3139A1Z5,27AAAAA3139A1Z5
pkt-2140,FUZZY_MATCH,date_shift,medium,Supplier LLC 2140,Supplier LLC 2140,INV-12140,INV-12140,2140.37,2140.37,2023-01-22,2023-01-21,27AAAAA3140A1Z5,27AAAAA3140A1Z5
pkt-2141,FUZZY_MATCH,ocr_artifacts,medium,Supplier Ltd 2141,Supplier Ltd 2141,INV-12141,INV-I2I4I,23655.7,23655.71,2023-10-04,2023-10-04,27AAAAA3141A1Z5,27AAAAA3141A1Z5
pkt-2142,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2142,Supplier LLC 2142,INV-12142,INV-12142,12687.93,12686.93,2023-08-12,2023-08-12,27AAAAA3142A1Z5,27AAAAA3142A1Z5
pkt-2143,NO_MATCH,invalid_gstin_suffix,high,Supplier Corp 2143,Supplier Corp 2143,INV-12143,INV-12143,4934.67,4934.67,2023-01-22,2023-01-22,27AAAAA3143A1Z5,27AAAAA3143A1ZX
pkt-2144,FUZZY_MATCH,date_shift,medium,Supplier LLC 2144,Supplier LLC 2144,INV-12144,INV-12144,18092.38,18092.38,2023-06-24,2023-06-29,27AAAAA3144A1Z5,27AAAAA3144A1Z5
pkt-2145,FUZZY_MATCH,string_distance,low,Supplier Inc 2145,Suplier Inc 2145,INV-12145,INV12145,13869.75,13869.75,2023-10-13,2023-10-13,27AAAAA3145A1Z5,27AAAAA3145A1Z5
pkt-2146,EXACT_MATCH,none,none,Supplier Inc 2146,Supplier Inc 2146,INV-12146,INV-12146,6611.22,6611.22,2023-12-20,2023-12-20,27AAAAA3146A1Z5,27AAAAA3146A1Z5
pkt-2147,FUZZY_MATCH,date_shift,medium,Supplier Corp 2147,Supplier Corp 2147,INV-12147,INV-12147,29369.42,29369.42,2023-11-27,2023-11-29,27AAAAA3147A1Z5,27AAAAA3147A1Z5
pkt-2148,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2148,Supplier LLC 2148,INV-12148,INV-12148,46282.48,46284.98,2023-02-18,2023-02-18,27AAAAA3148A1Z5,27AAAAA3148A1Z5
pkt-2149,EXACT_MATCH,none,none,Supplier Corp 2149,Supplier Corp 2149,INV-12149,INV-12149,49483.27,49483.27,2023-04-18,2023-04-18,27AAAAA3149A1Z5,27AAAAA3149A1Z5
pkt-2150,CONTRADICTION,major_amount_diff,high,Supplier LLC 2150,Supplier LLC 2150,INV-12150,INV-12150,6478.81,12957.620,2023-07-18,2023-07-18,27AAAAA3150A1Z5,27AAAAA3150A1Z5
pkt-2151,EXACT_MATCH,none,none,Supplier Inc 2151,Supplier Inc 2151,INV-12151,INV-12151,48758.8,48758.8,2023-06-15,2023-06-15,27AAAAA3151A1Z5,27AAAAA3151A1Z5
pkt-2152,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2152,Supplier Inc 2152,INV-12152,INV-I2I52,3478.65,3478.66,2023-07-17,2023-07-17,27AAAAA3152A1Z5,27AAAAA3152A1Z5
pkt-2153,EXACT_MATCH,none,none,Supplier LLC 2153,Supplier LLC 2153,INV-12153,INV-12153,29997.77,29997.77,2023-12-05,2023-12-05,27AAAAA3153A1Z5,27AAAAA3153A1Z5
pkt-2154,EXACT_MATCH,none,none,Supplier Corp 2154,Supplier Corp 2154,INV-12154,INV-12154,47794.57,47794.57,2023-01-26,2023-01-26,27AAAAA3154A1Z5,27AAAAA3154A1Z5
pkt-2155,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2155,Supplier Inc 2155,INV-12155,INV-I2I55,40745.22,40745.23,2023-08-22,2023-08-22,27AAAAA3155A1Z5,27AAAAA3155A1Z5
pkt-2156,EXACT_MATCH,none,none,Supplier Ltd 2156,Supplier Ltd 2156,INV-12156,INV-12156,21943.47,21943.47,2023-09-13,2023-09-13,27AAAAA3156A1Z5,27AAAAA3156A1Z5
pkt-2157,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2157,Supplier Inc 2157,INV-12157,INV-I2I57,30400.2,30400.21,2023-04-06,2023-04-06,27AAAAA3157A1Z5,27AAAAA3157A1Z5
pkt-2158,CONTRADICTION,major_amount_diff,high,Supplier Inc 2158,Supplier Inc 2158,INV-12158,INV-12158,28637.71,57275.420,2023-10-23,2023-10-23,27AAAAA3158A1Z5,27AAAAA3158A1Z5
pkt-2159,FUZZY_MATCH,minor_amount_diff,low,Supplier LLC 2159,Supplier LLC 2159,INV-12159,INV-12159,22826.51,22827.01,2023-12-24,2023-12-24,27AAAAA3159A1Z5,27AAAAA3159A1Z5
pkt-2160,FUZZY_MATCH,ocr_artifacts,medium,Supplier Inc 2160,Supplier Inc 2160,INV-12160,INV-I2I6O,14888.55,14888.56,2023-05-18,2023-05-18,27AAAAA3160A1Z5,27AAAAA3160A1Z5
pkt-2161,EXACT_MATCH,none,none,Supplier LLC 2161,Supplier LLC 2161,INV-12161,INV-12161,11274.08,11274.08,2023-09-08,2023-09-08,27AAAAA3161A1Z5,27AAAAA3161A1Z5
pkt-2162,EXACT_MATCH,none,none,Supplier LLC 2162,Supplier LLC 2162,INV-12162,INV-12162,32016.81,32016.81,2023-05-05,2023-05-05,27AAAAA3162A1Z5,27AAAAA3162A1Z5
pkt-2163,CONTRADICTION,major_amount_diff,high,Supplier Corp 2163,Supplier Corp 2163,INV-12163,INV-12163,32156.41,64312.820,2023-04-27,2023-04-27,27AAAAA3163A1Z5,27AAAAA3163A1Z5
pkt-2164,NO_MATCH,invalid_gstin_suffix,high,Supplier LLC 2164,Supplier LLC 2164,INV-12164,INV-12164,5897.62,5897.62,2023-11-12,2023-11-12,27AAAAA3164A1Z5,27AAAAA3164A1ZX
pkt-2165,EXACT_MATCH,none,none,Supplier LLC 2165,Supplier LLC 2165,INV-12165,INV-12165,4253.98,4253.98,2023-12-18,2023-12-18,27AAAAA3165A1Z5,27AAAAA3165A1Z5
pkt-2166,EXACT_MATCH,none,none,Supplier LLC 2166,Supplier LLC 2166,INV-12166,INV-12166,6767.22,6767.22,2023-10-10,2023-10-10,27AAAAA3166A1Z5,27AAAAA3166A1Z5
pkt-2167,FUZZY_MATCH,date_shift,medium,Supplier LLC 2167,Supplier LLC 2167,INV-12167,INV-12167,31335.17,31335.17,2023-01-27,2023-01-26,27AAAAA3167A1Z5,27AAAAA3167A1Z5
pkt-2168,EXACT_MATCH,none,none,Supplier Inc 2168,Supplier Inc 2168,INV-12168,INV-12168,8919.09,8919.09,2023-01-18,2023-01-18,27AAAAA3168A1Z5,27AAAAA3168A1Z5
pkt-2169,EXACT_MATCH,none,none,Supplier LLC 2169,Supplier LLC 2169,INV-12169,INV-12169,37313.91,37313.91,2023-07-21,2023-07-21,27AAAAA3169A1Z5,27AAAAA3169A1Z5
pkt-2170,FUZZY_MATCH,date_shift,medium,Supplier Ltd 2170,Supplier Ltd 2170,INV-12170,INV-12170,31751.85,31751.85,2023-09-07,2023-09-07,27AAAAA3170A1Z5,27AAAAA3170A1Z5
pkt-2171,FUZZY_MATCH,ocr_artifacts,medium,Supplier Ltd 2171,Supplier Ltd 2171,INV-12171,INV-I2I7I,13512.8,13512.81,2023-10-21,2023-10-21,27AAAAA3171A1Z5,27AAAAA3171A1Z5
pkt-2172,NO_MATCH,invalid_gstin_suffix,high,Supplier Ltd 2172,Supplier Ltd 2172,INV-12172,INV-12172,22358.19,22358.19,2023-12-24,2023-12-24,27AAAAA3172A1Z5,27AAAAA3172A1ZX
pkt-2173,FUZZY_MATCH,ocr_artifacts,medium,Supplier Ltd 2173,Supplier Ltd 2173,INV-12173,INV-I2I73,7501.88,7501.89,2023-08-03,2023-08-03,27AAAAA3173A1Z5,27AAAAA3173A1Z5
pkt-2174,EXACT_MATCH,none,none,Supplier Ltd 2174,Supplier Ltd 2174,INV-12174,INV-12174,23023.57,23023.57,2023-03-07,2023-03-07,27AAAAA3174A1Z5,27AAAAA3174A1Z5
pkt-2175,FUZZY_MATCH,ocr_artifacts,medium,Supplier LLC 2175,Supplier LLC 2175,INV-12175,INV-I2I75,9102.29,9102.30,2023-05-01,2023-05-01,27AAAAA3175A1Z5,27AAAAA3175A1Z5
pkt-2176,FUZZY_MATCH,string_distance,low,Supplier Corp 2176,Suplier Corp 2176,INV-12176,INV12176,44274.13,44274.13,2023-07-22,2023-07-22,27AAAAA3176A1Z5,27AAAAA3176A1Z5
pkt-2177,EXACT_MATCH,none,none,Supplier Ltd 2177,Supplier Ltd 2177,INV-12177,INV-12177,7261.77,7261.77,2023-07-08,2023-07-08,27AAAAA3177A1Z5,27AAAAA3177A1Z5
pkt-2178,EXACT_MATCH,none,none,Supplier Corp 2178,Supplier Corp 2178,INV-12178,INV-12178,48522.23,48522.23,2023-02-24,2023-02-24,27AAAAA3178A1Z5,27AAAAA3178A1Z5
pkt-2179,EXACT_MATCH,none,none,Supplier Inc 2179,Supplier Inc 2179,INV-12179,INV-12179,37547.17,37547.17,2023-01-20,2023-01-20,27AAAAA3179A1Z5,27AAAAA3179A1Z5
pkt-2180,EXACT_MATCH,none,none,Supplier Inc 2180,Supplier Inc 2180,INV-12180,INV-12180,19261.13,19261.13,2023-02-27,2023-02-27,27AAAAA3180A1Z5,27AAAAA3180A1Z5
pkt-2181,FUZZY_MATCH,minor_amount_diff,low,Supplier Inc 2181,Supplier Inc 2181,INV-12181,INV-12181,46740.42,46740.92,2023-03-08,2023-03-08,27AAAAA3181A1Z5,27AAAAA3181A1Z5
pkt-2182,FUZZY_MATCH,string_distance,low,Supplier Inc 2182,Suplier Inc 2182,INV-12182,INV12182,46936.06,46936.06,2023-10-01,2023-10-01,27AAAAA3182A1Z5,27AAAAA3182A1Z5
pkt-2183,FUZZY_MATCH,date_shift,medium,Supplier Inc 2183,Supplier Inc 2183,INV-12183,INV-12183,27164.27,27164.27,2023-06-28,2023-06-25,27AAAAA3183A1Z5,27AAAAA3183A1Z5
pkt-2184,FUZZY_MATCH,minor_amount_diff,low,Supplier Corp 2184,Supplier Corp 2184,INV-12184,INV-12184,24073.23,24074.23,2023-10-15,2023-10-15,27AAAAA3184A1Z5,27AAAAA3184A1Z5
pkt-2185,EXACT_MATCH,none,none,Supplier LLC 2185,Supplier LLC 2185,INV-12185,INV-12185,23997.53,23997.53,2023-04-02,2023-04-02,27AAAAA3185A1Z5,27AAAAA3185A1Z5
pkt-2186,FUZZY_MATCH,string_distance,low,Supplier Inc 2186,Suplier Inc 2186,INV-12186,INV12186,27226.28,27226.28,2023-01-27,2023-01-27,27AAAAA3186A1Z5,27AAAAA3186A1Z5
