pr_gstin,gstr2b_gstin,pr_supplier_name,gstr2b_supplier_name,pr_invoice_no,gstr2b_invoice_no,pr_date,gstr2b_date,pr_taxable,gstr2b_taxable,pr_igst,gstr2b_igst,pr_node_degree,gst_node_degree,component_size,label
07ABCDE8448F1Z5,07ABCDE8448F1Z5,Fuzzy Supplier 1129,Fuzzy Supplier 1129 Pvt Ltd,INV-01129,INV01129,2026-08-22,2026-08-23,94079,94079,16934.22,16933.22,1,1,2,FUZZY_MATCH
07ABCDE5499F1Z5,07ABCDE5499F1Z5,Fuzzy Supplier 1130,Fuzzy Supplier 1130 Pvt Ltd,INV-01130,inv-01130,2026-01-23,2026-01-23,89077,89077,16033.86,16033.86,1,1,2,FUZZY_MATCH
07ABCDE3235F1Z5,07ABCDE3235F1Z5,Fuzzy Supplier 1131,Fuzzy Supplier 1131 Pvt Ltd,INV-01131,inv-01131,2026-11-24,2026-11-25,84178,84178,15152.04,15153.04,1,1,2,FUZZY_MATCH
07ABCDE5882F1Z5,07ABCDE5882F1Z5,Fuzzy Supplier 1132,Fuzzy Supplier 1132 Pvt Ltd,INV-01132,inv-01132,2026-04-05,2026-04-04,43954,43954,7911.72,7910.72,1,1,2,FUZZY_MATCH
07ABCDE8265F1Z5,07ABCDE8265F1Z5,Fuzzy Supplier 1133,Fuzzy Supplier 1133 Pvt Ltd,INV-01133,inv-01133,2026-04-21,2026-04-22,44089,44089,7936.02,7935.02,1,1,2,FUZZY_MATCH
07ABCDE1145F1Z5,07ABCDE1145F1Z5,Fuzzy Supplier 1134,Fuzzy Supplier 1134 Pvt Ltd,INV-01134,inv-01134,2026-05-12,2026-05-12,61758,61758,11116.44,11115.44,1,1,2,FUZZY_MATCH
07ABCDE1763F1Z5,07ABCDE1763F1Z5,Fuzzy Supplier 1135,Fuzzy Supplier 1135 Pvt Ltd,INV-01135,INV01135A,2026-07-14,2026-07-14,15983,15983,2876.94,2875.94,1,1,2,FUZZY_MATCH
07ABCDE3900F1Z5,07ABCDE3900F1Z5,Fuzzy Supplier 1136,Fuzzy Supplier 1136 Pvt Ltd,INV-01136,INV01136,2026-12-11,2026-12-11,66325,66325,11938.50,11939.50,1,1,2,FUZZY_MATCH
07ABCDE1163F1Z5,07ABCDE1163F1Z5,Fuzzy Supplier 1137,Fuzzy Supplier 1137 Pvt Ltd,INV-01137,inv-01137,2026-08-28,2026-08-28,53636,53636,9654.48,9653.48,1,1,2,FUZZY_MATCH
07ABCDE5181F1Z5,07ABCDE5181F1Z5,Fuzzy Supplier 1138,Fuzzy Supplier 1138 Pvt Ltd,INV-01138,INV01138A,2026-12-10,2026-12-10,8958,8958,1612.44,1611.44,1,1,2,FUZZY_MATCH
07ABCDE5963F1Z5,07ABCDE5963F1Z5,Fuzzy Supplier 1139,Fuzzy Supplier 1139 Pvt Ltd,INV-01139,INV01139A,2026-08-31,2026-08-31,98208,98208,17677.44,17677.44,1,1,2,FUZZY_MATCH
07ABCDE7448F1Z5,07ABCDE7448F1Z5,Fuzzy Supplier 1140,Fuzzy Supplier 1140 Pvt Ltd,INV-01140,inv-01140A,2026-10-30,2026-10-30,26877,26877,4837.86,4837.86,1,1,2,FUZZY_MATCH
07ABCDE1607F1Z5,07ABCDE1607F1Z5,Fuzzy Supplier 1141,Fuzzy Supplier 1141 Pvt Ltd,INV-01141,inv-01141,2026-03-21,2026-03-20,82130,82130,14783.40,14784.40,1,1,2,FUZZY_MATCH
07ABCDE2842F1Z5,07ABCDE2842F1Z5,Fuzzy Supplier 1142,Fuzzy Supplier 1142 Pvt Ltd,INV-01142,INV01142,2026-09-09,2026-09-10,1210,1210,217.80,216.80,1,1,2,FUZZY_MATCH
07ABCDE6852F1Z5,07ABCDE6852F1Z5,Fuzzy Supplier 1143,Fuzzy Supplier 1143 Pvt Ltd,INV-01143,INV01143A,2026-10-18,2026-10-19,50513,50513,9092.34,9093.34,1,1,2,FUZZY_MATCH
07ABCDE5900F1Z5,07ABCDE5900F1Z5,Fuzzy Supplier 1144,Fuzzy Supplier 1144 Pvt Ltd,INV-01144,INV01144,2026-07-12,2026-07-12,60224,60224,10840.32,10841.32,1,1,2,FUZZY_MATCH
07ABCDE9857F1Z5,07ABCDE9857F1Z5,Fuzzy Supplier 1145,Fuzzy Supplier 1145 Pvt Ltd,INV-01145,INV01145A,2026-08-09,2026-08-10,15337,15337,2760.66,2759.66,1,1,2,FUZZY_MATCH
07ABCDE6907F1Z5,07ABCDE6907F1Z5,Fuzzy Supplier 1146,Fuzzy Supplier 1146 Pvt Ltd,INV-01146,inv-01146,2026-03-12,2026-03-11,22875,22875,4117.50,4116.50,1,1,2,FUZZY_MATCH
07ABCDE9798F1Z5,07ABCDE9798F1Z5,Fuzzy Supplier 1147,Fuzzy Supplier 1147 Pvt Ltd,INV-01147,INV01147A,2026-08-29,2026-08-29,83399,83399,15011.82,15012.82,1,1,2,FUZZY_MATCH
07ABCDE3858F1Z5,07ABCDE3858F1Z5,Fuzzy Supplier 1148,Fuzzy Supplier 1148 Pvt Ltd,INV-01148,INV01148,2026-10-19,2026-10-19,32336,32336,5820.48,5821.48,1,1,2,FUZZY_MATCH
07ABCDE2069F1Z5,07ABCDE2069F1Z5,Fuzzy Supplier 1149,Fuzzy Supplier 1149 Pvt Ltd,INV-01149,INV01149A,2026-06-12,2026-06-11,31988,31988,5757.84,5758.84,1,1,2,FUZZY_MATCH
07ABCDE9879F1Z5,07ABCDE9879F1Z5,Fuzzy Supplier 1150,Fuzzy Supplier 1150 Pvt Ltd,INV-01150,inv-01150,2026-12-01,2026-12-01,53002,53002,9540.36,9541.36,1,1,2,FUZZY_MATCH
07ABCDE8428F1Z5,07ABCDE8428F1Z5,Fuzzy Supplier 1151,Fuzzy Supplier 1151 Pvt Ltd,INV-01151,inv-01151A,2026-07-12,2026-07-13,26569,26569,4782.42,4782.42,1,1,2,FUZZY_MATCH
07ABCDE8097F1Z5,07ABCDE8097F1Z5,Fuzzy Supplier 1152,Fuzzy Supplier 1152 Pvt Ltd,INV-01152,inv-01152A,2026-09-28,2026-09-28,93119,93119,16761.42,16762.42,1,1,2,FUZZY_MATCH
07ABCDE8901F1Z5,07ABCDE8901F1Z5,Fuzzy Supplier 1153,Fuzzy Supplier 1153 Pvt Ltd,INV-01153,INV01153,2026-04-30,2026-04-30,69440,69440,12499.20,12498.20,1,1,2,FUZZY_MATCH
07ABCDE4417F1Z5,07ABCDE4417F1Z5,Fuzzy Supplier 1154,Fuzzy Supplier 1154 Pvt Ltd,INV-01154,INV01154,2026-01-29,2026-01-28,48750,48750,8775.00,8776.00,1,1,2,FUZZY_MATCH
07ABCDE4350F1Z5,07ABCDE4350F1Z5,Fuzzy Supplier 1155,Fuzzy Supplier 1155 Pvt Ltd,INV-01155,INV01155,2026-11-30,2026-11-29,39737,39737,7152.66,7151.66,1,1,2,FUZZY_MATCH
07ABCDE3464F1Z5,07ABCDE3464F1Z5,Fuzzy Supplier 1156,Fuzzy Supplier 1156 Pvt Ltd,INV-01156,inv-01156A,2026-06-06,2026-06-07,48555,48555,8739.90,8740.90,1,1,2,FUZZY_MATCH
07ABCDE1189F1Z5,07ABCDE1189F1Z5,Fuzzy Supplier 1157,Fuzzy Supplier 1157 Pvt Ltd,INV-01157,INV01157,2026-04-27,2026-04-27,68385,68385,12309.30,12309.30,1,1,2,FUZZY_MATCH
07ABCDE4432F1Z5,07ABCDE4432F1Z5,Fuzzy Supplier 1158,Fuzzy Supplier 1158 Pvt Ltd,INV-01158,inv-01158,2026-11-21,2026-11-22,22638,22638,4074.84,4074.84,1,1,2,FUZZY_MATCH
07ABCDE6011F1Z5,07ABCDE6011F1Z5,Fuzzy Supplier 1159,Fuzzy Supplier 1159 Pvt Ltd,INV-01159,INV01159,2026-05-12,2026-05-12,73931,73931,13307.58,13306.58,1,1,2,FUZZY_MATCH
07ABCDE9029F1Z5,07ABCDE9029F1Z5,Fuzzy Supplier 1160,Fuzzy Supplier 1160 Pvt Ltd,INV-01160,inv-01160,2026-06-11,2026-06-11,7399,7399,1331.82,1331.82,1,1,2,FUZZY_MATCH
07ABCDE4411F1Z5,07ABCDE4411F1Z5,Fuzzy Supplier 1161,Fuzzy Supplier 1161 Pvt Ltd,INV-01161,inv-01161,2026-09-08,2026-09-08,56555,56555,10179.90,10179.90,1,1,2,FUZZY_MATCH
07ABCDE8140F1Z5,07ABCDE8140F1Z5,Fuzzy Supplier 1162,Fuzzy Supplier 1162 Pvt Ltd,INV-01162,inv-01162,2026-02-27,2026-02-27,23898,23898,4301.64,4300.64,1,1,2,FUZZY_MATCH
07ABCDE9646F1Z5,07ABCDE9646F1Z5,Fuzzy Supplier 1163,Fuzzy Supplier 1163 Pvt Ltd,INV-01163,inv-01163,2026-06-03,2026-06-02,82833,82833,14909.94,14909.94,1,1,2,FUZZY_MATCH
07ABCDE8991F1Z5,07ABCDE8991F1Z5,Fuzzy Supplier 1164,Fuzzy Supplier 1164 Pvt Ltd,INV-01164,INV01164,2026-06-30,2026-06-30,91827,91827,16528.86,16528.86,1,1,2,FUZZY_MATCH
07ABCDE9111F1Z5,07ABCDE9111F1Z5,Fuzzy Supplier 1165,Fuzzy Supplier 1165 Pvt Ltd,INV-01165,inv-01165,2026-03-16,2026-03-16,97578,97578,17564.04,17565.04,1,1,2,FUZZY_MATCH
07ABCDE4237F1Z5,07ABCDE4237F1Z5,Fuzzy Supplier 1166,Fuzzy Supplier 1166 Pvt Ltd,INV-01166,inv-01166,2026-06-12,2026-06-12,5475,5475,985.50,984.50,1,1,2,FUZZY_MATCH
07ABCDE3818F1Z5,07ABCDE3818F1Z5,Fuzzy Supplier 1167,Fuzzy Supplier 1167 Pvt Ltd,INV-01167,inv-01167,2026-05-31,2026-05-30,40927,40927,7366.86,7366.86,1,1,2,FUZZY_MATCH
07ABCDE2181F1Z5,07ABCDE2181F1Z5,Fuzzy Supplier 1168,Fuzzy Supplier 1168 Pvt Ltd,INV-01168,inv-01168,2026-02-11,2026-02-12,29064,29064,5231.52,5230.52,1,1,2,FUZZY_MATCH
07ABCDE7727F1Z5,07ABCDE7727F1Z5,Fuzzy Supplier 1169,Fuzzy Supplier 1169 Pvt Ltd,INV-01169,INV01169A,2026-07-06,2026-07-07,52064,52064,9371.52,9370.52,1,1,2,FUZZY_MATCH
07ABCDE3351F1Z5,07ABCDE3351F1Z5,Fuzzy Supplier 1170,Fuzzy Supplier 1170 Pvt Ltd,INV-01170,INV01170A,2026-03-03,2026-03-03,55862,55862,10055.16,10054.16,1,1,2,FUZZY_MATCH
07ABCDE9701F1Z5,07ABCDE9701F1Z5,Fuzzy Supplier 1171,Fuzzy Supplier 1171 Pvt Ltd,INV-01171,INV01171A,2026-01-11,2026-01-10,30111,30111,5419.98,5419.98,1,1,2,FUZZY_MATCH
07ABCDE8252F1Z5,07ABCDE8252F1Z5,Fuzzy Supplier 1172,Fuzzy Supplier 1172 Pvt Ltd,INV-01172,inv-01172,2026-08-03,2026-08-03,34029,34029,6125.22,6125.22,1,1,2,FUZZY_MATCH
07ABCDE4001F1Z5,07ABCDE4001F1Z5,Fuzzy Supplier 1173,Fuzzy Supplier 1173 Pvt Ltd,INV-01173,INV01173A,2026-04-11,2026-04-11,85878,85878,15458.04,15457.04,1,1,2,FUZZY_MATCH
07ABCDE8957F1Z5,07ABCDE8957F1Z5,Fuzzy Supplier 1174,Fuzzy Supplier 1174 Pvt Ltd,INV-01174,inv-01174,2026-11-09,2026-11-09,1678,1678,302.04,302.04,1,1,2,FUZZY_MATCH
07ABCDE8758F1Z5,07ABCDE8758F1Z5,Fuzzy Supplier 1175,Fuzzy Supplier 1175 Pvt Ltd,INV-01175,INV01175A,2026-05-17,2026-05-18,83313,83313,14996.34,14995.34,1,1,2,FUZZY_MATCH
07ABCDE4509F1Z5,07ABCDE4509F1Z5,Fuzzy Supplier 1176,Fuzzy Supplier 1176 Pvt Ltd,INV-01176,inv-01176,2026-11-23,2026-11-23,17902,17902,3222.36,3221.36,1,1,2,FUZZY_MATCH
07ABCDE6170F1Z5,07ABCDE6170F1Z5,Fuzzy Supplier 1177,Fuzzy Supplier 1177 Pvt Ltd,INV-01177,inv-01177,2026-10-08,2026-10-07,96260,96260,17326.80,17326.80,1,1,2,FUZZY_MATCH
07ABCDE4736F1Z5,07ABCDE4736F1Z5,Fuzzy Supplier 1178,Fuzzy Supplier 1178 Pvt Ltd,INV-01178,inv-01178,2026-03-10,2026-03-09,39925,39925,7186.50,7185.50,1,1,2,FUZZY_MATCH
07ABCDE8129F1Z5,07ABCDE8129F1Z5,Fuzzy Supplier 1179,Fuzzy Supplier 1179 Pvt Ltd,INV-01179,INV01179,2026-11-24,2026-11-24,30122,30122,5421.96,5420.96,1,1,2,FUZZY_MATCH
07ABCDE1760F1Z5,07ABCDE1760F1Z5,Fuzzy Supplier 1180,Fuzzy Supplier 1180 Pvt Ltd,INV-01180,INV01180,2026-07-09,2026-07-09,33542,33542,6037.56,6036.56,1,1,2,FUZZY_MATCH
07ABCDE8941F1Z5,07ABCDE8941F1Z5,Fuzzy Supplier 1181,Fuzzy Supplier 1181 Pvt Ltd,INV-01181,INV01181,2026-01-02,2026-01-02,72471,72471,13044.78,13045.78,1,1,2,FUZZY_MATCH
07ABCDE8703F1Z5,07ABCDE8703F1Z5,Fuzzy Supplier 1182,Fuzzy Supplier 1182 Pvt Ltd,INV-01182,INV01182A,2026-08-03,2026-08-03,48966,48966,8813.88,8813.88,1,1,2,FUZZY_MATCH
07ABCDE5524F1Z5,07ABCDE5524F1Z5,Fuzzy Supplier 1183,Fuzzy Supplier 1183 Pvt Ltd,INV-01183,INV01183,2026-09-11,2026-09-10,19484,19484,3507.12,3508.12,1,1,2,FUZZY_MATCH
07ABCDE2437F1Z5,07ABCDE2437F1Z5,Fuzzy Supplier 1184,Fuzzy Supplier 1184 Pvt Ltd,INV-01184,INV01184,2026-02-21,2026-02-20,81503,81503,14670.54,14670.54,1,1,2,FUZZY_MATCH
07ABCDE5256F1Z5,07ABCDE5256F1Z5,Fuzzy Supplier 1185,Fuzzy Supplier 1185 Pvt Ltd,INV-01185,inv-01185A,2026-11-06,2026-11-06,60651,60651,10917.18,10918.18,1,1,2,FUZZY_MATCH
07ABCDE9137F1Z5,07ABCDE9137F1Z5,Fuzzy Supplier 1186,Fuzzy Supplier 1186 Pvt Ltd,INV-01186,INV01186,2026-09-20,2026-09-21,99129,99129,17843.22,17842.22,1,1,2,FUZZY_MATCH
07ABCDE4543F1Z5,07ABCDE4543F1Z5,Fuzzy Supplier 1187,Fuzzy Supplier 1187 Pvt Ltd,INV-01187,inv-01187A,2026-07-10,2026-07-11,82050,82050,14769.00,14768.00,1,1,2,FUZZY_MATCH
07ABCDE7756F1Z5,07ABCDE7756F1Z5,Fuzzy Supplier 1188,Fuzzy Supplier 1188 Pvt Ltd,INV-01188,inv-01188,2026-03-21,2026-03-22,24021,24021,4323.78,4323.78,1,1,2,FUZZY_MATCH
07ABCDE1025F1Z5,07ABCDE1025F1Z5,Fuzzy Supplier 1189,Fuzzy Supplier 1189 Pvt Ltd,INV-01189,inv-01189,2026-11-05,2026-11-04,68204,68204,12276.72,12276.72,1,1,2,FUZZY_MATCH
07ABCDE8133F1Z5,07ABCDE8133F1Z5,Fuzzy Supplier 1190,Fuzzy Supplier 1190 Pvt Ltd,INV-01190,INV01190,2026-02-27,2026-02-28,37650,37650,6777.00,6778.00,1,1,2,FUZZY_MATCH
07ABCDE9023F1Z5,07ABCDE9023F1Z5,Fuzzy Supplier 1191,Fuzzy Supplier 1191 Pvt Ltd,INV-01191,inv-01191,2026-06-21,2026-06-22,62151,62151,11187.18,11186.18,1,1,2,FUZZY_MATCH
07ABCDE1067F1Z5,07ABCDE1067F1Z5,Fuzzy Supplier 1192,Fuzzy Supplier 1192 Pvt Ltd,INV-01192,INV01192,2026-11-01,2026-10-31,29546,29546,5318.28,5319.28,1,1,2,FUZZY_MATCH
07ABCDE3640F1Z5,07ABCDE3640F1Z5,Fuzzy Supplier 1193,Fuzzy Supplier 1193 Pvt Ltd,INV-01193,INV01193,2026-06-02,2026-06-03,65866,65866,11855.88,11856.88,1,1,2,FUZZY_MATCH
07ABCDE3786F1Z5,07ABCDE3786F1Z5,Fuzzy Supplier 1194,Fuzzy Supplier 1194 Pvt Ltd,INV-01194,inv-01194,2026-12-28,2026-12-28,64302,64302,11574.36,11575.36,1,1,2,FUZZY_MATCH
07ABCDE3184F1Z5,07ABCDE3184F1Z5,Fuzzy Supplier 1195,Fuzzy Supplier 1195 Pvt Ltd,INV-01195,inv-01195,2026-08-31,2026-08-31,62470,62470,11244.60,11244.60,1,1,2,FUZZY_MATCH
07ABCDE1554F1Z5,07ABCDE1554F1Z5,Fuzzy Supplier 1196,Fuzzy Supplier 1196 Pvt Ltd,INV-01196,INV01196,2026-11-19,2026-11-19,80806,80806,14545.08,14544.08,1,1,2,FUZZY_MATCH
07ABCDE8847F1Z5,07ABCDE8847F1Z5,Fuzzy Supplier 1197,Fuzzy Supplier 1197 Pvt Ltd,INV-01197,inv-01197A,2026-09-17,2026-09-17,29129,29129,5243.22,5243.22,1,1,2,FUZZY_MATCH
07ABCDE5173F1Z5,07ABCDE5173F1Z5,Fuzzy Supplier 1198,Fuzzy Supplier 1198 Pvt Ltd,INV-01198,INV01198,2026-02-22,2026-02-22,22167,22167,3990.06,3991.06,1,1,2,FUZZY_MATCH
07ABCDE7116F1Z5,07ABCDE7116F1Z5,Fuzzy Supplier 1199,Fuzzy Supplier 1199 Pvt Ltd,INV-01199,INV01199,2026-04-06,2026-04-05,67632,67632,12173.76,12173.76,1,1,2,FUZZY_MATCH
07ABCDE4812F1Z5,07ABCDE4812F1Z5,Fuzzy Supplier 1200,Fuzzy Supplier 1200 Pvt Ltd,INV-01200,inv-01200,2026-01-16,2026-01-17,67549,67549,12158.82,12159.82,1,1,2,FUZZY_MATCH
07ABCDE2230F1Z5,07ABCDE2230F1Z5,Fuzzy Supplier 1201,Fuzzy Supplier 1201 Pvt Ltd,INV-01201,INV01201A,2026-10-21,2026-10-22,88166,88166,15869.88,15868.88,1,1,2,FUZZY_MATCH
07ABCDE6899F1Z5,07ABCDE6899F1Z5,Fuzzy Supplier 1202,Fuzzy Supplier 1202 Pvt Ltd,INV-01202,INV01202,2026-08-01,2026-08-01,64486,64486,11607.48,11606.48,1,1,2,FUZZY_MATCH
07ABCDE6657F1Z5,07ABCDE6657F1Z5,Fuzzy Supplier 1203,Fuzzy Supplier 1203 Pvt Ltd,INV-01203,inv-01203,2026-01-03,2026-01-04,17181,17181,3092.58,3091.58,1,1,2,FUZZY_MATCH
07ABCDE4189F1Z5,07ABCDE4189F1Z5,Fuzzy Supplier 1204,Fuzzy Supplier 1204 Pvt Ltd,INV-01204,inv-01204A,2026-02-03,2026-02-02,8149,8149,1466.82,1465.82,1,1,2,FUZZY_MATCH
07ABCDE6375F1Z5,07ABCDE6375F1Z5,Fuzzy Supplier 1205,Fuzzy Supplier 1205 Pvt Ltd,INV-01205,INV01205,2026-01-25,2026-01-26,20670,20670,3720.60,3720.60,1,1,2,FUZZY_MATCH
07ABCDE3721F1Z5,07ABCDE3721F1Z5,Fuzzy Supplier 1206,Fuzzy Supplier 1206 Pvt Ltd,INV-01206,inv-01206A,2026-09-21,2026-09-21,96046,96046,17288.28,17287.28,1,1,2,FUZZY_MATCH
07ABCDE8772F1Z5,07ABCDE8772F1Z5,Fuzzy Supplier 1207,Fuzzy Supplier 1207 Pvt Ltd,INV-01207,inv-01207,2026-03-29,2026-03-28,37137,37137,6684.66,6685.66,1,1,2,FUZZY_MATCH
07ABCDE7953F1Z5,07ABCDE7953F1Z5,Fuzzy Supplier 1208,Fuzzy Supplier 1208 Pvt Ltd,INV-01208,inv-01208,2026-06-09,2026-06-08,92144,92144,16585.92,16585.92,1,1,2,FUZZY_MATCH
07ABCDE4048F1Z5,07ABCDE4048F1Z5,Fuzzy Supplier 1209,Fuzzy Supplier 1209 Pvt Ltd,INV-01209,INV01209,2026-11-05,2026-11-05,3501,3501,630.18,631.18,1,1,2,FUZZY_MATCH
07ABCDE4016F1Z5,07ABCDE4016F1Z5,Fuzzy Supplier 1210,Fuzzy Supplier 1210 Pvt Ltd,INV-01210,inv-01210,2026-11-02,2026-11-02,41408,41408,7453.44,7454.44,1,1,2,FUZZY_MATCH
07ABCDE6470F1Z5,07ABCDE6470F1Z5,Fuzzy Supplier 1211,Fuzzy Supplier 1211 Pvt Ltd,INV-01211,INV01211,2026-05-08,2026-05-09,47190,47190,8494.20,8494.20,1,1,2,FUZZY_MATCH
07ABCDE8404F1Z5,07ABCDE8404F1Z5,Fuzzy Supplier 1212,Fuzzy Supplier 1212 Pvt Ltd,INV-01212,INV01212,2026-06-27,2026-06-26,63262,63262,11387.16,11388.16,1,1,2,FUZZY_MATCH
07ABCDE6750F1Z5,07ABCDE6750F1Z5,Fuzzy Supplier 1213,Fuzzy Supplier 1213 Pvt Ltd,INV-01213,inv-01213A,2026-11-05,2026-11-05,99527,99527,17914.86,17915.86,1,1,2,FUZZY_MATCH
07ABCDE5921F1Z5,07ABCDE5921F1Z5,Fuzzy Supplier 1214,Fuzzy Supplier 1214 Pvt Ltd,INV-01214,inv-01214,2026-09-16,2026-09-15,64414,64414,11594.52,11593.52,1,1,2,FUZZY_MATCH
07ABCDE1651F1Z5,07ABCDE1651F1Z5,Fuzzy Supplier 1215,Fuzzy Supplier 1215 Pvt Ltd,INV-01215,inv-01215,2026-08-31,2026-08-30,69631,69631,12533.58,12534.58,1,1,2,FUZZY_MATCH
07ABCDE4326F1Z5,07ABCDE4326F1Z5,Fuzzy Supplier 1216,Fuzzy Supplier 1216 Pvt Ltd,INV-01216,inv-01216,2026-04-20,2026-04-21,51179,51179,9212.22,9212.22,1,1,2,FUZZY_MATCH
07ABCDE4482F1Z5,07ABCDE4482F1Z5,Fuzzy Supplier 1217,Fuzzy Supplier 1217 Pvt Ltd,INV-01217,INV01217A,2026-08-22,2026-08-22,45332,45332,8159.76,8159.76,1,1,2,FUZZY_MATCH
07ABCDE5356F1Z5,07ABCDE5356F1Z5,Fuzzy Supplier 1218,Fuzzy Supplier 1218 Pvt Ltd,INV-01218,inv-01218,2026-10-06,2026-10-06,11387,11387,2049.66,2049.66,1,1,2,FUZZY_MATCH
07ABCDE3224F1Z5,07ABCDE3224F1Z5,Fuzzy Supplier 1219,Fuzzy Supplier 1219 Pvt Ltd,INV-01219,inv-01219A,2026-01-12,2026-01-12,49234,49234,8862.12,8861.12,1,1,2,FUZZY_MATCH
07ABCDE7105F1Z5,07ABCDE7105F1Z5,Fuzzy Supplier 1220,Fuzzy Supplier 1220 Pvt Ltd,INV-01220,INV01220,2026-11-28,2026-11-27,18163,18163,3269.34,3268.34,1,1,2,FUZZY_MATCH
07ABCDE4373F1Z5,07ABCDE4373F1Z5,Fuzzy Supplier 1221,Fuzzy Supplier 1221 Pvt Ltd,INV-01221,inv-01221,2026-03-03,2026-03-02,12980,12980,2336.40,2335.40,1,1,2,FUZZY_MATCH
07ABCDE1367F1Z5,07ABCDE1367F1Z5,Fuzzy Supplier 1222,Fuzzy Supplier 1222 Pvt Ltd,INV-01222,inv-01222A,2026-01-11,2026-01-11,36965,36965,6653.70,6653.70,1,1,2,FUZZY_MATCH
07ABCDE7050F1Z5,07ABCDE7050F1Z5,Fuzzy Supplier 1223,Fuzzy Supplier 1223 Pvt Ltd,INV-01223,INV01223,2026-01-11,2026-01-12,21794,21794,3922.92,3922.92,1,1,2,FUZZY_MATCH
07ABCDE9177F1Z5,07ABCDE9177F1Z5,Fuzzy Supplier 1224,Fuzzy Supplier 1224 Pvt Ltd,INV-01224,INV01224,2026-02-27,2026-02-28,92458,92458,16642.44,16641.44,1,1,2,FUZZY_MATCH
07ABCDE1947F1Z5,07ABCDE1947F1Z5,Fuzzy Supplier 1225,Fuzzy Supplier 1225 Pvt Ltd,INV-01225,inv-01225,2026-03-05,2026-03-05,65693,65693,11824.74,11824.74,1,1,2,FUZZY_MATCH
07ABCDE2670F1Z5,07ABCDE2670F1Z5,Fuzzy Supplier 1226,Fuzzy Supplier 1226 Pvt Ltd,INV-01226,inv-01226,2026-02-27,2026-02-27,86098,86098,15497.64,15496.64,1,1,2,FUZZY_MATCH
07ABCDE2781F1Z5,07ABCDE2781F1Z5,Fuzzy Supplier 1227,Fuzzy Supplier 1227 Pvt Ltd,INV-01227,inv-01227,2026-05-19,2026-05-18,19307,19307,3475.26,3476.26,1,1,2,FUZZY_MATCH
07ABCDE8799F1Z5,07ABCDE8799F1Z5,Fuzzy Supplier 1228,Fuzzy Supplier 1228 Pvt Ltd,INV-01228,INV01228,2026-06-12,2026-06-12,98410,98410,17713.80,17713.80,1,1,2,FUZZY_MATCH
07ABCDE6872F1Z5,07ABCDE6872F1Z5,Fuzzy Supplier 1229,Fuzzy Supplier 1229 Pvt Ltd,INV-01229,INV01229,2026-12-04,2026-12-04,35345,35345,6362.10,6361.10,1,1,2,FUZZY_MATCH
07ABCDE7439F1Z5,07ABCDE7439F1Z5,Fuzzy Supplier 1230,Fuzzy Supplier 1230 Pvt Ltd,INV-01230,INV01230,2026-12-18,2026-12-17,66714,66714,12008.52,12008.52,1,1,2,FUZZY_MATCH
07ABCDE8463F1Z5,07ABCDE8463F1Z5,Fuzzy Supplier 1231,Fuzzy Supplier 1231 Pvt Ltd,INV-01231,INV01231,2026-01-09,2026-01-09,48520,48520,8733.60,8734.60,1,1,2,FUZZY_MATCH
07ABCDE1127F1Z5,07ABCDE1127F1Z5,Fuzzy Supplier 1232,Fuzzy Supplier 1232 Pvt Ltd,INV-01232,INV01232,2026-09-24,2026-09-24,41786,41786,7521.48,7522.48,1,1,2,FUZZY_MATCH
07ABCDE8831F1Z5,07ABCDE8831F1Z5,Fuzzy Supplier 1233,Fuzzy Supplier 1233 Pvt Ltd,INV-01233,inv-01233A,2026-06-27,2026-06-26,12650,12650,2277.00,2277.00,1,1,2,FUZZY_MATCH
07ABCDE3280F1Z5,07ABCDE3280F1Z5,Fuzzy Supplier 1234,Fuzzy Supplier 1234 Pvt Ltd,INV-01234,inv-01234,2026-12-22,2026-12-22,59286,59286,10671.48,10671.48,1,1,2,FUZZY_MATCH
07ABCDE5819F1Z5,07ABCDE5819F1Z5,Fuzzy Supplier 1235,Fuzzy Supplier 1235 Pvt Ltd,INV-01235,INV01235,2026-07-22,2026-07-23,65665,65665,11819.70,11818.70,1,1,2,FUZZY_MATCH
07ABCDE3795F1Z5,07ABCDE3795F1Z5,Fuzzy Supplier 1236,Fuzzy Supplier 1236 Pvt Ltd,INV-01236,inv-01236,2026-11-20,2026-11-21,57920,57920,10425.60,10424.60,1,1,2,FUZZY_MATCH
07ABCDE9803F1Z5,07ABCDE9803F1Z5,Fuzzy Supplier 1237,Fuzzy Supplier 1237 Pvt Ltd,INV-01237,INV01237,2026-12-20,2026-12-20,46004,46004,8280.72,8281.72,1,1,2,FUZZY_MATCH
07ABCDE5847F1Z5,07ABCDE5847F1Z5,Fuzzy Supplier 1238,Fuzzy Supplier 1238 Pvt Ltd,INV-01238,INV01238A,2026-02-18,2026-02-17,96986,96986,17457.48,17456.48,1,1,2,FUZZY_MATCH
07ABCDE5340F1Z5,07ABCDE5340F1Z5,Fuzzy Supplier 1239,Fuzzy Supplier 1239 Pvt Ltd,INV-01239,INV01239,2026-03-05,2026-03-05,26032,26032,4685.76,4684.76,1,1,2,FUZZY_MATCH
07ABCDE7786F1Z5,07ABCDE7786F1Z5,Fuzzy Supplier 1240,Fuzzy Supplier 1240 Pvt Ltd,INV-01240,INV01240,2026-03-19,2026-03-19,97305,97305,17514.90,17514.90,1,1,2,FUZZY_MATCH
