pr_gstin,gstr2b_gstin,pr_supplier_name,gstr2b_supplier_name,pr_invoice_no,gstr2b_invoice_no,pr_date,gstr2b_date,pr_taxable,gstr2b_taxable,pr_igst,gstr2b_igst,pr_cgst,gstr2b_cgst,pr_sgst,gstr2b_sgst,label,provenance
12ABCDE6613F1Z5,12ABCDE6613F1Z5,Sankar-Iyer,Ratta PLC,INV-1325/23,INV-7606/26,2026-02-28,2026-02-28,73019.98,11450.79,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_633"", ""mutations"": [""contradiction""], ""seed"": 12345}"
52ABCDE2895F1Z5,52ABCDE2895F1Z5,Hora-Sunder,Hora-Sunder,INV-9029/23,INV-9029/23,2026-03-27,2026-03-27,61624.94,61624.94,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1637"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
24ABCDE7687F1Z5,24ABCDE7687F1Z5,"Rattan, Tripathi and Khurana","Rattan, Tripathi and Khurana",INV-2677/21,INVL267/21,2026-05-31,2026-05-31,45511.81,45511.81,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2893"", ""mutations"": [""ocr_mutation"", ""format_mutation""], ""seed"": 12345}"
29ABCDE7840F1Z5,29ABCDE7840F1Z5,Mangal-Grewal,Mangal-Grewal,INV-4449/24,INV-4449/24,2025-11-26,2025-11-26,99237.16,192054.9,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_322"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
75ABCDE4289F1Z5,,"Bhasin, Memon and Prashad",,INV-1832/24,,2026-07-22,,91887.89,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_251"", ""mutations"": [""missing""], ""seed"": 12345}"
99ABCDE1564F1Z5,99ABCDE1564F1Z5,Mohanty-Dash,Mohanty-Dash,INV-7352/25,INV-7352/25,2026-06-16,2026-06-16,14159.81,14159.81,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3176"", ""mutations"": [], ""seed"": 12345}"
35ABCDE2837F1Z5,35ABCDE2837F1Z5,"Sangha, Pandya and Dhaliwal","Sangha, Pandya and Dhaliwal",INV-3363/24,INV-3360/24,2026-04-22,2026-04-22,56044.39,5604.44,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_472"", ""mutations"": [""ocr_mutation"", ""tax_mutation""], ""seed"": 12345}"
68ABCDE3773F1Z5,68ABCDE3773F1Z5,Ram-Prabhakar,Ram-Prabhakar,INV-4009/23,INV-4O0923,2026-02-02,2026-02-03,98002.94,98002.94,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1121"", ""mutations"": [""ocr_mutation"", ""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
99ABCDE3532F1Z5,,Mann-Seth,,INV-7947/26,,2026-03-22,,35266.15,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1216"", ""mutations"": [""missing""], ""seed"": 12345}"
39ABCDE3971F1Z5,39ABCDE3971F1Z5,"Jani, Sane and Kapoor","Jani, Sane and Kapoor",INV-1554/20,INV-1554/20,2026-04-29,2026-04-27,40011.62,40011.62,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_171"", ""mutations"": [""date_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
43ABCDE9695F1Z5,43ABCDE9695F1Z5,"Kala, Malhotra and Dalal","Kala, Malhotra and Dalal",INV-3096/23,INV/3096/23,2025-09-29,2025-09-29,42631.06,42631.06,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3994"", ""mutations"": [""format_mutation""], ""seed"": 12345}"
69ABCDE1792F1Z5,69ABCDE1792F1Z5,"Misra, Ganesan and Oommen","Misra, Ganesan and Oommen",INV-4045/23,1NV/0045/23,2026-05-15,2026-05-15,33346.78,33349.22,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3071"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""tax_mutation""], ""seed"": 12345}"
45ABCDE6533F1Z5,45ABCDE6533F1Z5,"Manne, Sachar and Mohanty","Manne, Sachar and Mohanty",INV-3176/23,INV-3176/23,2026-04-26,2026-04-26,3079.76,3079.76,0.0,554.36,277.18,0.0,277.18,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1308"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
43ABCDE7036F1Z5,43ABCDE7036F1Z5,Hayer PLC,Nadig-Jhaveri,INV-2566/20,INV-9994/26,2026-07-11,2026-07-11,75682.33,50660.73,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_905"", ""mutations"": [""contradiction""], ""seed"": 12345}"
32ABCDE2449F1Z5,32ABCDE2449F1Z5,Pau and Sons,Pau and Sons,INV-9090/22,INV/9090/22,2025-10-01,2025-10-01,58415.92,58415.92,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3075"", ""mutations"": [""format_mutation""], ""seed"": 12345}"
56ABCDE3032F1Z5,56ABCDE3032F1Z5,Lala-Goda,Lala-Goda,INV-6894/21,INV-6894/21,2026-04-08,2026-04-08,25629.54,25629.54,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_76"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
25ABCDE1693F1Z5,25ABCDE1693F1Z5,Ramaswamy-Seth,Ramaswamy-Seth,INV-6402/25,1NV640225,2026-07-19,2026-07-21,9224.32,9224.32,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_495"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""date_mutation""], ""seed"": 12345}"
99ABCDE4485F1Z5,99ABCDE4485F1Z5,Batta-Majumdar,"Borah, Deep and Oza",INV-8174/20,INV-3809/25,2025-12-01,2025-12-01,45012.18,95044.52,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_823"", ""mutations"": [""contradiction""], ""seed"": 12345}"
66ABCDE8272F1Z5,66ABCDE8272F1Z5,"Mitter, Sahota and Krishnamurthy","Mitter, Sahota and Krishnamurthy",INV-7629/24,INV-7629/24,2025-12-22,2025-12-22,48536.74,73196.01,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1815"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
93ABCDE5272F1Z5,,Deshmukh-Hegde,,INV-5417/24,,2025-12-09,,3564.79,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1030"", ""mutations"": [""missing""], ""seed"": 12345}"
81ABCDE5046F1Z5,81ABCDE5046F1Z5,"Karnik, Mitter and Prabhakar","Karnik, Mitter and Prabhakar",INV-4654/22,INV-4654/22,2026-07-22,2026-07-22,30680.13,30680.13,0.0,5522.42,2761.21,0.0,2761.21,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2016"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
14ABCDE3929F1Z5,99ABCDE4396F1Z5,Gandhi-Gill,Gandhi-Gill,INV-4635/24,INV-4635/24,2026-02-18,2026-02-18,89495.03,89495.03,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1675"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
68ABCDE1521F1Z5,68ABCDE1521F1Z5,Murthy and Sons,Murthy and Sons,INV-3579/22,INV/3579/22,2026-07-27,2026-07-27,21846.14,2184.61,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1755"", ""mutations"": [""format_mutation"", ""tax_mutation""], ""seed"": 12345}"
56ABCDE9543F1Z5,56ABCDE9543F1Z5,Sampath-Kibe,Sampath-Kibe,INV-5541/22,INV-5541/22,2025-09-24,2025-09-24,20663.64,20663.64,0.0,3719.46,1859.73,0.0,1859.73,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_357"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
62ABCDE1557F1Z5,62ABCDE1557F1Z5,Cherian-Edwin,"Bhandari, Ramanathan and Trivedi",INV-4170/20,INV-7671/21,2026-05-04,2026-05-04,52005.59,98640.87,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_556"", ""mutations"": [""contradiction""], ""seed"": 12345}"
,14ABCDE5343F1Z5,,Srinivas and Sons,,INV-7567/22,,2025-09-14,,65929.32,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_46"", ""mutations"": [""missing""], ""seed"": 12345}"
,37ABCDE6808F1Z5,,Zachariah-Rai,,INV-3348/24,,2025-12-05,,34965.51,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1356"", ""mutations"": [""missing""], ""seed"": 12345}"
74ABCDE8514F1Z5,74ABCDE8514F1Z5,Gera LLC,Gera LLC,INV-6712/21,INV-6712/21,2025-12-08,2025-12-08,51255.55,51255.55,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1484"", ""mutations"": [""ocr_mutation""], ""seed"": 12345}"
22ABCDE7582F1Z5,22ABCDE7582F1Z5,Lal PLC,Nazareth-Majumdar,INV-6560/21,INV-4398/26,2026-04-16,2026-04-16,77923.37,31441.45,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_1065"", ""mutations"": [""contradiction""], ""seed"": 12345}"
94ABCDE7491F1Z5,94ABCDE7491F1Z5,Mane-Yohannan,Mane-Yohannan,INV-8679/23,INV-8679/23,2026-07-13,2026-07-13,78142.48,78142.48,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3905"", ""mutations"": [], ""seed"": 12345}"
,53ABCDE6671F1Z5,,"Khatri, Mander and Babu",,INV-5239/25,,2025-10-05,,6799.27,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_541"", ""mutations"": [""missing""], ""seed"": 12345}"
,41ABCDE3405F1Z5,,Khare Group,,INV-1655/25,,2025-09-05,,97248.28,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_730"", ""mutations"": [""missing""], ""seed"": 12345}"
66ABCDE2956F1Z5,66ABCDE2956F1Z5,Devan Inc,Sarin LLC,INV-5470/22,INV-9162/20,2026-04-24,2026-04-24,27577.67,75204.15,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_955"", ""mutations"": [""contradiction""], ""seed"": 12345}"
48ABCDE4580F1Z5,48ABCDE4580F1Z5,Raval-Kumar,"Singhal, Chadha and Khurana",INV-6496/22,INV-9028/21,2025-09-27,2025-09-27,75072.89,81014.03,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_460"", ""mutations"": [""contradiction""], ""seed"": 12345}"
56ABCDE9142F1Z5,56ABCDE9142F1Z5,Kar-Trivedi,Kar-Trivedi,INV-4159/23,INV-4159/23,2025-12-23,2025-12-23,11369.8,11369.8,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_98"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
53ABCDE4776F1Z5,99ABCDE6808F1Z5,Prashad-Sridhar,Prashad-Sridhar,INV-2142/20,INV-2142/20,2026-04-05,2026-04-05,78315.31,78315.31,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1534"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
28ABCDE4414F1Z5,99ABCDE1939F1Z5,"Gulati, Maharaj and Zachariah","Gulati, Maharaj and Zachariah",INV-4242/22,INV-4242/22,2025-09-25,2025-09-25,43658.81,43658.81,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2141"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
72ABCDE9783F1Z5,72ABCDE9783F1Z5,Dhar-Dugar,Dhar-Dugar,INV-2962/26,INV-2962/26,2025-11-16,2025-11-16,91872.53,91872.53,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_915"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
60ABCDE7243F1Z5,60ABCDE7243F1Z5,Ranganathan-Bedi,Ranganathan-Bedi,INV-8637/26,1NV863726,2025-12-02,2025-12-02,18771.09,18771.09,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2788"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
74ABCDE4350F1Z5,74ABCDE4350F1Z5,Behl-Raman,Behl-Raman,INV-7368/23,INV/7368/23,2025-11-15,2025-11-15,58151.15,58151.15,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1668"", ""mutations"": [""format_mutation""], ""seed"": 12345}"
52ABCDE1776F1Z5,,Tata-Pall,,INV-7295/26,,2026-08-03,,33006.01,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_29"", ""mutations"": [""missing""], ""seed"": 12345}"
,41ABCDE4939F1Z5,,Gera PLC,,INV-9987/21,,2025-08-30,,32258.29,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1226"", ""mutations"": [""missing""], ""seed"": 12345}"
75ABCDE2389F1Z5,75ABCDE2389F1Z5,Bali Group,Koshy PLC,INV-2828/26,INV-9374/25,2025-11-03,2025-11-03,96030.55,27895.62,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_1294"", ""mutations"": [""contradiction""], ""seed"": 12345}"
,99ABCDE2263F1Z5,,Nayar-Chander,,INV-3063/23,,2026-05-20,,37858.73,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_40"", ""mutations"": [""missing""], ""seed"": 12345}"
70ABCDE7564F1Z5,70ABCDE7564F1Z5,Kapadia-De,Kapadia-De,INV-1020/24,INV-1020/24,2025-12-19,2025-12-19,66578.39,66578.39,0.0,11984.11,5992.06,0.0,5992.06,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2071"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
26ABCDE9269F1Z5,26ABCDE9269F1Z5,Sekhon LLC,"Sachdev, Toor and Magar",INV-5331/22,INV-1736/26,2025-12-04,2025-12-04,33796.33,90803.93,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_1124"", ""mutations"": [""contradiction""], ""seed"": 12345}"
24ABCDE6096F1Z5,24ABCDE6096F1Z5,"Kala, Kunda and Puri",Loke PLC,INV-2323/22,INV-3813/20,2025-11-26,2025-11-26,59336.54,88737.99,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_422"", ""mutations"": [""contradiction""], ""seed"": 12345}"
,21ABCDE5002F1Z5,,"Jha, Virk and Wadhwa",,INV-9274/23,,2026-04-16,,41914.46,,0.0,,0.0,,0.0,MISSING_IN_PR,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_518"", ""mutations"": [""missing""], ""seed"": 12345}"
25ABCDE4940F1Z5,,Sarna-Lal,,INV-2687/24,,2025-08-31,,93573.04,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_171"", ""mutations"": [""missing""], ""seed"": 12345}"
12ABCDE2353F1Z5,12ABCDE2353F1Z5,"Srinivas, Yogi and Chopra","Srinivas, Yogi and Chopra",INV-4273/22,INV-4273/22,2026-01-13,2026-01-13,41404.48,41404.48,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3453"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
12ABCDE2036F1Z5,12ABCDE2036F1Z5,"Dara, Sankar and Karpe","Dara, Sankar and Karpe",INV-9121/25,INV-9121/25,2026-08-18,2026-08-18,2674.71,2674.71,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_89"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
33ABCDE9037F1Z5,33ABCDE9037F1Z5,"Parmar, Dash and Dyal","Parmar, Dash and Dyal",INV-1768/22,INV-1768/22,2025-10-30,2025-10-30,69626.74,69626.74,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_746"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
29ABCDE9495F1Z5,29ABCDE9495F1Z5,Munshi LLC,Munshi LLC,INV-5813/23,INV-5813/23,2026-03-09,2026-03-09,23982.32,23982.32,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2040"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
48ABCDE3419F1Z5,48ABCDE3419F1Z5,"Shetty, Ghosh and Loke","Shetty, Ghosh and Loke",INV-7462/26,1NS-7462-26,2025-11-18,2025-11-18,7410.31,7410.31,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2633"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
23ABCDE8899F1Z5,23ABCDE8899F1Z5,"Parmer, Handa and Sodhi","Parmer, Handa and Sodhi",INV-5036/23,INV5503623,2026-02-26,2026-02-25,57542.43,57542.43,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1711"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""date_mutation""], ""seed"": 12345}"
88ABCDE1578F1Z5,88ABCDE1578F1Z5,Dubey Inc,Dubey Inc,INV-7555/24,INV-7555/24,2026-04-25,2026-04-25,95832.13,95832.13,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3576"", ""mutations"": [""supplier_name_mutation""], ""seed"": 12345}"
28ABCDE8887F1Z5,,"Yadav, Mallick and Vora",,INV-6469/20,,2026-03-21,,75174.23,,0.0,,0.0,,0.0,,MISSING_IN_2B,"{""source"": ""synthetic"", ""base_record_id"": ""MISS_1177"", ""mutations"": [""missing""], ""seed"": 12345}"
12ABCDE1596F1Z5,12ABCDE1596F1Z5,Wable-Merchant,Wable-Merchant,INV-2584/20,INV-2584/20,2025-09-27,2025-09-27,29737.62,53118.43,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2203"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
55ABCDE6466F1Z5,55ABCDE6466F1Z5,Tara-Ghose,Tara-Ghose,INV-2786/21,INV-2786/21,2026-05-04,2026-05-04,61885.21,61885.21,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3635"", ""mutations"": [], ""seed"": 12345}"
34ABCDE3783F1Z5,34ABCDE3783F1Z5,"Sodhi, Balasubramanian and Bhargava","Sodhi, Balasubramanian and Bhargava",INV-1374/24,INV-1374/24,2025-08-28,2025-08-28,22265.83,22265.83,0.0,4007.85,2003.92,0.0,2003.92,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1441"", ""mutations"": [""tax_head_swap""], ""seed"": 12345}"
75ABCDE8859F1Z5,75ABCDE8859F1Z5,"Keer, Desai and Dhillon","Keer, Desai and Dhillon",INV-3840/26,INV/S840/26,2025-09-19,2025-09-19,54668.23,5466.82,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1960"", ""mutations"": [""ocr_mutation"", ""format_mutation"", ""tax_mutation""], ""seed"": 12345}"
68ABCDE3734F1Z5,68ABCDE3734F1Z5,"Shetty, Sarna and Wason","Shetty, Sarna and Wason",INV-9330/22,INV-9330/22,2025-09-09,2025-09-09,28656.26,28656.26,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_716"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
17ABCDE5344F1Z5,17ABCDE5344F1Z5,Bail-Parekh,Bail-Parekh,INV-7879/20,INV/7879/20,2026-06-15,2026-06-14,87436.85,874368.5,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1737"", ""mutations"": [""format_mutation"", ""date_mutation"", ""tax_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
58ABCDE8642F1Z5,58ABCDE8642F1Z5,Mukhopadhyay Group,Mukhopadhyay Group,INV-5362/20,INV-5362/20,2025-11-09,2025-11-09,10392.91,1039.29,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3975"", ""mutations"": [""tax_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
64ABCDE3123F1Z5,64ABCDE3123F1Z5,"Sangha, Dutt and Singhal","Sangha, Dutt and Singhal",INV-9585/26,INV-9585/26,2025-10-28,2025-10-29,55909.04,5590.9,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_1403"", ""mutations"": [""date_mutation"", ""tax_mutation""], ""seed"": 12345}"
21ABCDE5216F1Z5,21ABCDE5216F1Z5,Sarin-Sant,"Behl, Kade and Malhotra",INV-8166/21,INV-8748/21,2026-04-09,2026-04-09,26031.41,40251.89,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_848"", ""mutations"": [""contradiction""], ""seed"": 12345}"
93ABCDE5901F1Z5,93ABCDE5901F1Z5,"Soman, Krishnan and Srivastava",Bhavsar-Krishnamurthy,INV-7827/23,INV-2502/22,2025-09-04,2025-09-04,28266.4,68972.52,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_613"", ""mutations"": [""contradiction""], ""seed"": 12345}"
39ABCDE5541F1Z5,39ABCDE5541F1Z5,"Pau, Ghosh and Dugar","Pau, Ghosh and Dugar",INV-2381/22,INV-2381/22,2025-09-28,2025-09-28,22472.4,22472.4,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1128"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
31ABCDE4942F1Z5,31ABCDE4942F1Z5,"Mammen, Nigam and Pall",Ramaswamy PLC,INV-1293/20,INV-3641/24,2026-05-12,2026-05-12,73779.75,87707.24,0.0,0.0,0.0,0.0,0.0,0.0,CONTRADICTION,"{""source"": ""synthetic"", ""base_record_id"": ""CONTRA_689"", ""mutations"": [""contradiction""], ""seed"": 12345}"
15ABCDE6121F1Z5,15ABCDE6121F1Z5,Mukhopadhyay PLC,Mukhopadhyay PLC,INV-4981/20,INV-4981/20,2026-08-05,2026-08-05,65808.7,100407.55,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_710"", ""mutations"": [""large_amount_diff""], ""seed"": 12345}"
15ABCDE8826F1Z5,15ABCDE8826F1Z5,"Solanki, Nagar and Swaminathan","Solanki, Nagar and Swaminathan",INV-3558/21,INV-3558/21,2025-12-03,2025-03-12,88801.0,8880.1,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3311"", ""mutations"": [""date_mutation"", ""tax_mutation""], ""seed"": 12345}"
18ABCDE3392F1Z5,18ABCDE3392F1Z5,"Dhaliwal, Parekh and Char","Dhaliwal, Parekh and Char",INV-5506/23,INV-5506/23,2026-02-19,2026-02-19,18090.7,18090.7,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_2179"", ""mutations"": [], ""seed"": 12345}"
62ABCDE7539F1Z5,99ABCDE9543F1Z5,Anand Ltd,Anand Ltd,INV-7381/24,INV-7381/24,2025-09-03,2025-09-03,45902.67,45902.67,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_2929"", ""mutations"": [""different_gstin""], ""seed"": 12345}"
64ABCDE9614F1Z5,64ABCDE9614F1Z5,"Bajwa, Mane and Krishnan","Bajwa, Mane and Krishnan",INV-9414/20,INV-9414-20,2026-02-28,2026-02-28,42611.65,42611.65,0.0,0.0,0.0,0.0,0.0,0.0,FUZZY_MATCH,"{""source"": ""synthetic"", ""base_record_id"": ""POS_3088"", ""mutations"": [""format_mutation"", ""supplier_name_mutation""], ""seed"": 12345}"
18ABCDE2633F1Z5,18ABCDE2633F1Z5,Sem LLC,Sem LLC,INV-4897/26,INV-4897/26,2026-08-05,2026-08-05,24841.43,24841.43,0.0,0.0,0.0,0.0,0.0,0.0,HARD_NEGATIVE,"{""source"": ""synthetic"", ""base_record_id"": ""HNEG_1206"", ""mutations"": [""sequential_invoice""], ""seed"": 12345}"
