purchase_id,gst_id,label,mutation_type
P_008136,G_008136,POSITIVE,VENDOR_ALIAS
P_008137,G_008137,POSITIVE,VENDOR_ALIAS
P_008138,G_008138,POSITIVE,EXACT
P_008139,G_008139,NEGATIVE,TAX_MISMATCH
P_008140,G_008140,POSITIVE,VENDOR_ALIAS
P_008141,G_008141,POSITIVE,EXACT
P_008142,G_008142,POSITIVE,EXACT
P_008143,G_008143,POSITIVE,EXACT
P_008144,G_008144,NEGATIVE,AMOUNT_MISMATCH
P_008145,G_008145,NEGATIVE,AMOUNT_MISMATCH
P_008146,G_008146,POSITIVE,EXACT
P_008147,G_008147,POSITIVE,EXACT
P_008148,G_008148,NEGATIVE,AMOUNT_MISMATCH
P_008149,G_008149,NEGATIVE,AMOUNT_MISMATCH
P_008150,G_008150,POSITIVE,EXACT
P_008151,G_008151,POSITIVE,EXACT
P_008152,G_008152,POSITIVE,EXACT
P_008153,G_008153,NEGATIVE,TAX_MISMATCH
P_008154,G_008154,POSITIVE,VENDOR_ALIAS
P_008155,G_008155,POSITIVE,EXACT
P_008156,G_008156,POSITIVE,EXACT
P_008157,G_008157,POSITIVE,EXACT
P_008158,G_008158,POSITIVE,EXACT
P_008159,G_008159,POSITIVE,EXACT
P_008160,G_008160,POSITIVE,EXACT
P_008161,G_008161,POSITIVE,EXACT
P_008162,G_008162,POSITIVE,REF_MISSING
P_008163,G_008163,POSITIVE,EXACT
P_008164,G_008164,POSITIVE,EXACT
P_008165,G_008165,POSITIVE,EXACT
P_008166,G_008166,POSITIVE,EXACT
P_008167,G_008167,POSITIVE,EXACT
P_008168,G_008168,POSITIVE,EXACT
P_008169,G_008169,POSITIVE,EXACT
P_008170,G_008170,POSITIVE,REF_MISSING
P_008171,G_008171,POSITIVE,EXACT
P_008172,G_008172,POSITIVE,VENDOR_ALIAS
P_008173,G_008173,POSITIVE,REF_MISSING
P_008174,G_008174,POSITIVE,REF_MISSING
P_008175,G_008175,POSITIVE,EXACT
P_008176,G_008176,POSITIVE,REF_MISSING
P_008177,G_008177,POSITIVE,VENDOR_ALIAS
P_008178,G_008178,POSITIVE,EXACT
P_008179,G_008179,POSITIVE,EXACT
P_008180,G_008180,NEGATIVE,TAX_MISMATCH
P_008181,G_008181,POSITIVE,EXACT
P_008182,G_008182,NEGATIVE,TAX_MISMATCH
P_008183,G_008183,POSITIVE,VENDOR_ALIAS
P_008184,G_008184,NEGATIVE,AMOUNT_MISMATCH
P_008185,G_008185,NEGATIVE,AMOUNT_MISMATCH
P_008186,G_008186,NEGATIVE,AMOUNT_MISMATCH
P_008187,G_008187,POSITIVE,EXACT
P_008188,G_008188,POSITIVE,REF_MISSING
P_008189,G_008189,POSITIVE,VENDOR_ALIAS
P_008190,G_008190,POSITIVE,VENDOR_ALIAS
P_008191,G_008191,POSITIVE,EXACT
P_008192,G_008192,POSITIVE,EXACT
P_008193,G_008193,POSITIVE,EXACT
P_008194,G_008194,POSITIVE,REF_MISSING
P_008195,G_008195,POSITIVE,VENDOR_ALIAS
P_008196,G_008196,POSITIVE,EXACT
P_008197,G_008197,POSITIVE,VENDOR_ALIAS
P_008198,G_008198,POSITIVE,REF_MISSING
P_008199,G_008199,POSITIVE,REF_MISSING
P_008200,G_008200,POSITIVE,VENDOR_ALIAS
P_008201,G_008201,POSITIVE,VENDOR_ALIAS
P_008202,G_008202,POSITIVE,VENDOR_ALIAS
P_008203,G_008203,POSITIVE,VENDOR_ALIAS
P_008204,G_008204,POSITIVE,EXACT
P_008205,G_008205,POSITIVE,EXACT
P_008206,G_008206,POSITIVE,VENDOR_ALIAS
P_008207,G_008207,POSITIVE,VENDOR_ALIAS
P_008208,G_008208,POSITIVE,EXACT
P_008209,G_008209,POSITIVE,EXACT
P_008210,G_008210,POSITIVE,EXACT
P_008211,G_008211,POSITIVE,EXACT
P_008212,G_008212,POSITIVE,EXACT
P_008213,G_008213,POSITIVE,EXACT
P_008214,G_008214,POSITIVE,EXACT
P_008215,G_008215,POSITIVE,VENDOR_ALIAS
P_008216,G_008216,POSITIVE,EXACT
P_008217,G_008217,POSITIVE,VENDOR_ALIAS
P_008218,G_008218,POSITIVE,EXACT
P_008219,G_008219,POSITIVE,EXACT
P_008220,G_008220,POSITIVE,EXACT
P_008221,G_008221,POSITIVE,VENDOR_ALIAS
P_008222,G_008222,POSITIVE,REF_MISSING
P_008223,G_008223,NEGATIVE,TAX_MISMATCH
P_008224,G_008224,POSITIVE,EXACT
P_008225,G_008225,POSITIVE,EXACT
P_008226,G_008226,POSITIVE,VENDOR_ALIAS
P_008227,G_008227,POSITIVE,EXACT
P_008228,G_008228,POSITIVE,VENDOR_ALIAS
P_008229,G_008229,POSITIVE,REF_MISSING
P_008230,G_008230,POSITIVE,VENDOR_ALIAS
P_008231,G_008231,POSITIVE,EXACT
P_008232,G_008232,POSITIVE,REF_MISSING
P_008233,G_008233,POSITIVE,REF_MISSING
P_008234,G_008234,POSITIVE,EXACT
P_008235,G_008235,POSITIVE,EXACT
P_008236,G_008236,POSITIVE,VENDOR_ALIAS
P_008237,G_008237,POSITIVE,REF_MISSING
P_008238,G_008238,NEGATIVE,AMOUNT_MISMATCH
P_008239,G_008239,POSITIVE,EXACT
P_008240,G_008240,POSITIVE,EXACT
P_008241,G_008241,POSITIVE,VENDOR_ALIAS
P_008242,G_008242,POSITIVE,VENDOR_ALIAS
P_008243,G_008243,POSITIVE,EXACT
P_008244,G_008244,POSITIVE,EXACT
P_008245,G_008245,POSITIVE,EXACT
P_008246,G_008246,POSITIVE,EXACT
P_008247,G_008247,POSITIVE,REF_MISSING
P_008248,G_008248,POSITIVE,VENDOR_ALIAS
P_008249,G_008249,POSITIVE,VENDOR_ALIAS
P_008250,G_008250,NEGATIVE,AMOUNT_MISMATCH
P_008251,G_008251,POSITIVE,VENDOR_ALIAS
P_008252,G_008252,POSITIVE,REF_MISSING
P_008253,G_008253,POSITIVE,VENDOR_ALIAS
P_008254,G_008254,POSITIVE,VENDOR_ALIAS
P_008255,G_008255,NEGATIVE,AMOUNT_MISMATCH
P_008256,G_008256,POSITIVE,EXACT
P_008257,G_008257,POSITIVE,EXACT
P_008258,G_008258,POSITIVE,EXACT
P_008259,G_008259,POSITIVE,VENDOR_ALIAS
P_008260,G_008260,POSITIVE,REF_MISSING
P_008261,G_008261,POSITIVE,EXACT
P_008262,G_008262,POSITIVE,VENDOR_ALIAS
P_008263,G_008263,POSITIVE,EXACT
P_008264,G_008264,POSITIVE,EXACT
P_008265,G_008265,POSITIVE,VENDOR_ALIAS
P_008266,G_008266,NEGATIVE,AMOUNT_MISMATCH
P_008267,G_008267,POSITIVE,EXACT
P_008268,G_008268,POSITIVE,EXACT
P_008269,G_008269,POSITIVE,EXACT
P_008270,G_008270,POSITIVE,REF_MISSING
P_008271,G_008271,POSITIVE,EXACT
P_008272,G_008272,POSITIVE,EXACT
P_008273,G_008273,POSITIVE,VENDOR_ALIAS
P_008274,G_008274,POSITIVE,VENDOR_ALIAS
P_008275,G_008275,POSITIVE,VENDOR_ALIAS
P_008276,G_008276,POSITIVE,EXACT
P_008277,G_008277,POSITIVE,EXACT
P_008278,G_008278,POSITIVE,REF_MISSING
P_008279,G_008279,POSITIVE,EXACT
P_008280,G_008280,POSITIVE,EXACT
P_008281,G_008281,NEGATIVE,AMOUNT_MISMATCH
P_008282,G_008282,POSITIVE,EXACT
P_008283,G_008283,POSITIVE,VENDOR_ALIAS
P_008284,G_008284,POSITIVE,REF_MISSING
P_008285,G_008285,POSITIVE,REF_MISSING
P_008286,G_008286,POSITIVE,VENDOR_ALIAS
P_008287,G_008287,POSITIVE,EXACT
P_008288,G_008288,POSITIVE,REF_MISSING
P_008289,G_008289,POSITIVE,EXACT
P_008290,G_008290,POSITIVE,EXACT
P_008291,G_008291,POSITIVE,EXACT
P_008292,G_008292,POSITIVE,REF_MISSING
P_008293,G_008293,NEGATIVE,TAX_MISMATCH
P_008294,G_008294,POSITIVE,EXACT
P_008295,G_008295,POSITIVE,EXACT
P_008296,G_008296,POSITIVE,EXACT
P_008297,G_008297,POSITIVE,EXACT
P_008298,G_008298,NEGATIVE,AMOUNT_MISMATCH
P_008299,G_008299,POSITIVE,EXACT
P_008300,G_008300,NEGATIVE,AMOUNT_MISMATCH
P_008301,G_008301,POSITIVE,EXACT
P_008302,G_008302,POSITIVE,VENDOR_ALIAS
P_008303,G_008303,NEGATIVE,AMOUNT_MISMATCH
P_008304,G_008304,POSITIVE,EXACT
P_008305,G_008305,NEGATIVE,AMOUNT_MISMATCH
P_008306,G_008306,POSITIVE,VENDOR_ALIAS
P_008307,G_008307,POSITIVE,EXACT
P_008308,G_008308,POSITIVE,EXACT
P_008309,G_008309,NEGATIVE,AMOUNT_MISMATCH
P_008310,G_008310,POSITIVE,EXACT
P_008311,G_008311,NEGATIVE,TAX_MISMATCH
P_008312,G_008312,POSITIVE,EXACT
P_008313,G_008313,POSITIVE,EXACT
P_008314,G_008314,POSITIVE,REF_MISSING
P_008315,G_008315,POSITIVE,REF_MISSING
P_008316,G_008316,POSITIVE,REF_MISSING
P_008317,G_008317,NEGATIVE,AMOUNT_MISMATCH
P_008318,G_008318,POSITIVE,EXACT
P_008319,G_008319,POSITIVE,EXACT
P_008320,G_008320,POSITIVE,EXACT
P_008321,G_008321,POSITIVE,EXACT
P_008322,G_008322,POSITIVE,EXACT
P_008323,G_008323,POSITIVE,EXACT
P_008324,G_008324,POSITIVE,EXACT
P_008325,G_008325,POSITIVE,VENDOR_ALIAS
P_008326,G_008326,NEGATIVE,TAX_MISMATCH
P_008327,G_008327,POSITIVE,EXACT
P_008328,G_008328,POSITIVE,EXACT
P_008329,G_008329,NEGATIVE,AMOUNT_MISMATCH
P_008330,G_008330,POSITIVE,REF_MISSING
P_008331,G_008331,POSITIVE,EXACT
P_008332,G_008332,POSITIVE,VENDOR_ALIAS
P_008333,G_008333,NEGATIVE,AMOUNT_MISMATCH
P_008334,G_008334,POSITIVE,EXACT
P_008335,G_008335,POSITIVE,VENDOR_ALIAS
P_008336,G_008336,POSITIVE,REF_MISSING
P_008337,G_008337,POSITIVE,VENDOR_ALIAS
P_008338,G_008338,POSITIVE,VENDOR_ALIAS
P_008339,G_008339,POSITIVE,REF_MISSING
P_008340,G_008340,POSITIVE,EXACT
P_008341,G_008341,POSITIVE,EXACT
P_008342,G_008342,NEGATIVE,TAX_MISMATCH
P_008343,G_008343,POSITIVE,EXACT
P_008344,G_008344,POSITIVE,REF_MISSING
P_008345,G_008345,POSITIVE,EXACT
P_008346,G_008346,POSITIVE,EXACT
P_008347,G_008347,POSITIVE,EXACT
P_008348,G_008348,POSITIVE,EXACT
P_008349,G_008349,POSITIVE,REF_MISSING
P_008350,G_008350,POSITIVE,EXACT
P_008351,G_008351,POSITIVE,VENDOR_ALIAS
P_008352,G_008352,POSITIVE,REF_MISSING
P_008353,G_008353,POSITIVE,REF_MISSING
P_008354,G_008354,POSITIVE,VENDOR_ALIAS
P_008355,G_008355,NEGATIVE,AMOUNT_MISMATCH
P_008356,G_008356,POSITIVE,EXACT
P_008357,G_008357,POSITIVE,EXACT
P_008358,G_008358,POSITIVE,EXACT
P_008359,G_008359,POSITIVE,VENDOR_ALIAS
P_008360,G_008360,POSITIVE,EXACT
P_008361,G_008361,POSITIVE,EXACT
P_008362,G_008362,NEGATIVE,AMOUNT_MISMATCH
P_008363,G_008363,POSITIVE,REF_MISSING
P_008364,G_008364,POSITIVE,REF_MISSING
P_008365,G_008365,NEGATIVE,AMOUNT_MISMATCH
P_008366,G_008366,POSITIVE,VENDOR_ALIAS
P_008367,G_008367,POSITIVE,REF_MISSING
P_008368,G_008368,POSITIVE,EXACT
P_008369,G_008369,POSITIVE,REF_MISSING
P_008370,G_008370,POSITIVE,EXACT
P_008371,G_008371,POSITIVE,EXACT
P_008372,G_008372,POSITIVE,VENDOR_ALIAS
P_008373,G_008373,POSITIVE,EXACT
P_008374,G_008374,POSITIVE,VENDOR_ALIAS
P_008375,G_008375,POSITIVE,REF_MISSING
P_008376,G_008376,POSITIVE,EXACT
P_008377,G_008377,POSITIVE,VENDOR_ALIAS
P_008378,G_008378,POSITIVE,EXACT
P_008379,G_008379,POSITIVE,EXACT
P_008380,G_008380,POSITIVE,REF_MISSING
P_008381,G_008381,POSITIVE,VENDOR_ALIAS
P_008382,G_008382,POSITIVE,EXACT
P_008383,G_008383,POSITIVE,VENDOR_ALIAS
P_008384,G_008384,POSITIVE,EXACT
P_008385,G_008385,POSITIVE,VENDOR_ALIAS
P_008386,G_008386,POSITIVE,EXACT
P_008387,G_008387,POSITIVE,VENDOR_ALIAS
P_008388,G_008388,NEGATIVE,AMOUNT_MISMATCH
P_008389,G_008389,POSITIVE,EXACT
P_008390,G_008390,POSITIVE,VENDOR_ALIAS
P_008391,G_008391,POSITIVE,REF_MISSING
P_008392,G_008392,POSITIVE,REF_MISSING
P_008393,G_008393,NEGATIVE,TAX_MISMATCH
P_008394,G_008394,POSITIVE,EXACT
P_008395,G_008395,POSITIVE,REF_MISSING
P_008396,G_008396,POSITIVE,VENDOR_ALIAS
P_008397,G_008397,POSITIVE,VENDOR_ALIAS
P_008398,G_008398,POSITIVE,EXACT
P_008399,G_008399,POSITIVE,EXACT
P_008400,G_008400,POSITIVE,VENDOR_ALIAS
P_008401,G_008401,POSITIVE,EXACT
P_008402,G_008402,POSITIVE,EXACT
P_008403,G_008403,POSITIVE,EXACT
P_008404,G_008404,POSITIVE,EXACT
P_008405,G_008405,POSITIVE,REF_MISSING
P_008406,G_008406,POSITIVE,EXACT
P_008407,G_008407,POSITIVE,VENDOR_ALIAS
P_008408,G_008408,POSITIVE,EXACT
P_008409,G_008409,POSITIVE,EXACT
P_008410,G_008410,NEGATIVE,AMOUNT_MISMATCH
P_008411,G_008411,POSITIVE,REF_MISSING
P_008412,G_008412,POSITIVE,EXACT
P_008413,G_008413,NEGATIVE,AMOUNT_MISMATCH
P_008414,G_008414,POSITIVE,EXACT
P_008415,G_008415,POSITIVE,REF_MISSING
P_008416,G_008416,POSITIVE,EXACT
P_008417,G_008417,POSITIVE,VENDOR_ALIAS
P_008418,G_008418,POSITIVE,VENDOR_ALIAS
P_008419,G_008419,POSITIVE,VENDOR_ALIAS
P_008420,G_008420,POSITIVE,EXACT
P_008421,G_008421,POSITIVE,EXACT
P_008422,G_008422,POSITIVE,EXACT
P_008423,G_008423,POSITIVE,EXACT
P_008424,G_008424,POSITIVE,VENDOR_ALIAS
P_008425,G_008425,NEGATIVE,AMOUNT_MISMATCH
P_008426,G_008426,POSITIVE,EXACT
P_008427,G_008427,POSITIVE,VENDOR_ALIAS
P_008428,G_008428,POSITIVE,EXACT
P_008429,G_008429,POSITIVE,VENDOR_ALIAS
P_008430,G_008430,POSITIVE,EXACT
P_008431,G_008431,POSITIVE,EXACT
P_008432,G_008432,POSITIVE,REF_MISSING
P_008433,G_008433,POSITIVE,EXACT
P_008434,G_008434,POSITIVE,EXACT
P_008435,G_008435,POSITIVE,EXACT
P_008436,G_008436,POSITIVE,REF_MISSING
P_008437,G_008437,NEGATIVE,TAX_MISMATCH
P_008438,G_008438,POSITIVE,EXACT
P_008439,G_008439,POSITIVE,VENDOR_ALIAS
P_008440,G_008440,POSITIVE,EXACT
P_008441,G_008441,POSITIVE,EXACT
P_008442,G_008442,POSITIVE,EXACT
P_008443,G_008443,POSITIVE,VENDOR_ALIAS
P_008444,G_008444,POSITIVE,VENDOR_ALIAS
P_008445,G_008445,POSITIVE,REF_MISSING
P_008446,G_008446,POSITIVE,EXACT
P_008447,G_008447,POSITIVE,EXACT
P_008448,G_008448,POSITIVE,REF_MISSING
P_008449,G_008449,NEGATIVE,AMOUNT_MISMATCH
P_008450,G_008450,POSITIVE,EXACT
P_008451,G_008451,POSITIVE,VENDOR_ALIAS
P_008452,G_008452,POSITIVE,EXACT
P_008453,G_008453,POSITIVE,EXACT
P_008454,G_008454,POSITIVE,VENDOR_ALIAS
P_008455,G_008455,POSITIVE,EXACT
P_008456,G_008456,POSITIVE,EXACT
P_008457,G_008457,POSITIVE,EXACT
P_008458,G_008458,POSITIVE,EXACT
P_008459,G_008459,POSITIVE,EXACT
P_008460,G_008460,POSITIVE,EXACT
P_008461,G_008461,POSITIVE,VENDOR_ALIAS
P_008462,G_008462,POSITIVE,REF_MISSING
P_008463,G_008463,POSITIVE,REF_MISSING
P_008464,G_008464,POSITIVE,EXACT
P_008465,G_008465,POSITIVE,REF_MISSING
P_008466,G_008466,POSITIVE,VENDOR_ALIAS
P_008467,G_008467,POSITIVE,EXACT
P_008468,G_008468,POSITIVE,EXACT
P_008469,G_008469,POSITIVE,EXACT
P_008470,G_008470,POSITIVE,REF_MISSING
P_008471,G_008471,POSITIVE,VENDOR_ALIAS
P_008472,G_008472,POSITIVE,EXACT
P_008473,G_008473,POSITIVE,EXACT
P_008474,G_008474,POSITIVE,REF_MISSING
P_008475,G_008475,POSITIVE,EXACT
P_008476,G_008476,POSITIVE,REF_MISSING
P_008477,G_008477,POSITIVE,REF_MISSING
P_008478,G_008478,POSITIVE,EXACT
P_008479,G_008479,POSITIVE,EXACT
P_008480,G_008480,POSITIVE,EXACT
P_008481,G_008481,POSITIVE,REF_MISSING
P_008482,G_008482,POSITIVE,EXACT
P_008483,G_008483,NEGATIVE,AMOUNT_MISMATCH
P_008484,G_008484,POSITIVE,EXACT
P_008485,G_008485,POSITIVE,EXACT
P_008486,G_008486,POSITIVE,EXACT
P_008487,G_008487,POSITIVE,EXACT
P_008488,G_008488,NEGATIVE,AMOUNT_MISMATCH
P_008489,G_008489,NEGATIVE,TAX_MISMATCH
P_008490,G_008490,NEGATIVE,AMOUNT_MISMATCH
P_008491,G_008491,POSITIVE,EXACT
P_008492,G_008492,POSITIVE,EXACT
P_008493,G_008493,POSITIVE,EXACT
P_008494,G_008494,POSITIVE,EXACT
P_008495,G_008495,POSITIVE,EXACT
P_008496,G_008496,POSITIVE,EXACT
P_008497,G_008497,POSITIVE,VENDOR_ALIAS
P_008498,G_008498,POSITIVE,EXACT
P_008499,G_008499,POSITIVE,REF_MISSING
P_008500,G_008500,POSITIVE,EXACT
P_008501,G_008501,POSITIVE,EXACT
P_008502,G_008502,POSITIVE,REF_MISSING
P_008503,G_008503,POSITIVE,VENDOR_ALIAS
P_008504,G_008504,POSITIVE,EXACT
P_008505,G_008505,POSITIVE,EXACT
P_008506,G_008506,POSITIVE,REF_MISSING
P_008507,G_008507,POSITIVE,EXACT
P_008508,G_008508,POSITIVE,EXACT
P_008509,G_008509,POSITIVE,EXACT
P_008510,G_008510,POSITIVE,EXACT
P_008511,G_008511,POSITIVE,EXACT
P_008512,G_008512,POSITIVE,EXACT
P_008513,G_008513,POSITIVE,VENDOR_ALIAS
P_008514,G_008514,NEGATIVE,AMOUNT_MISMATCH
P_008515,G_008515,POSITIVE,EXACT
P_008516,G_008516,POSITIVE,EXACT
P_008517,G_008517,POSITIVE,REF_MISSING
P_008518,G_008518,POSITIVE,EXACT
P_008519,G_008519,POSITIVE,EXACT
P_008520,G_008520,NEGATIVE,TAX_MISMATCH
P_008521,G_008521,POSITIVE,REF_MISSING
P_008522,G_008522,POSITIVE,EXACT
P_008523,G_008523,POSITIVE,EXACT
P_008524,G_008524,POSITIVE,EXACT
P_008525,G_008525,POSITIVE,EXACT
P_008526,G_008526,NEGATIVE,AMOUNT_MISMATCH
P_008527,G_008527,POSITIVE,EXACT
P_008528,G_008528,POSITIVE,REF_MISSING
P_008529,G_008529,POSITIVE,EXACT
P_008530,G_008530,POSITIVE,EXACT
P_008531,G_008531,POSITIVE,EXACT
P_008532,G_008532,NEGATIVE,TAX_MISMATCH
P_008533,G_008533,POSITIVE,VENDOR_ALIAS
P_008534,G_008534,POSITIVE,EXACT
P_008535,G_008535,POSITIVE,EXACT
P_008536,G_008536,POSITIVE,EXACT
P_008537,G_008537,NEGATIVE,AMOUNT_MISMATCH
P_008538,G_008538,POSITIVE,EXACT
P_008539,G_008539,POSITIVE,REF_MISSING
P_008540,G_008540,POSITIVE,EXACT
P_008541,G_008541,POSITIVE,EXACT
P_008542,G_008542,POSITIVE,EXACT
P_008543,G_008543,POSITIVE,REF_MISSING
P_008544,G_008544,POSITIVE,EXACT
P_008545,G_008545,POSITIVE,VENDOR_ALIAS
P_008546,G_008546,POSITIVE,REF_MISSING
P_008547,G_008547,POSITIVE,EXACT
P_008548,G_008548,POSITIVE,VENDOR_ALIAS
P_008549,G_008549,POSITIVE,VENDOR_ALIAS
P_008550,G_008550,POSITIVE,EXACT
P_008551,G_008551,POSITIVE,EXACT
P_008552,G_008552,POSITIVE,EXACT
P_008553,G_008553,POSITIVE,EXACT
P_008554,G_008554,POSITIVE,EXACT
P_008555,G_008555,POSITIVE,EXACT
P_008556,G_008556,POSITIVE,REF_MISSING
P_008557,G_008557,POSITIVE,EXACT
P_008558,G_008558,POSITIVE,EXACT
P_008559,G_008559,POSITIVE,REF_MISSING
P_008560,G_008560,NEGATIVE,TAX_MISMATCH
P_008561,G_008561,NEGATIVE,TAX_MISMATCH
P_008562,G_008562,POSITIVE,EXACT
P_008563,G_008563,POSITIVE,EXACT
P_008564,G_008564,POSITIVE,EXACT
P_008565,G_008565,POSITIVE,EXACT
P_008566,G_008566,POSITIVE,EXACT
P_008567,G_008567,NEGATIVE,AMOUNT_MISMATCH
P_008568,G_008568,POSITIVE,VENDOR_ALIAS
P_008569,G_008569,POSITIVE,VENDOR_ALIAS
P_008570,G_008570,NEGATIVE,AMOUNT_MISMATCH
P_008571,G_008571,POSITIVE,EXACT
P_008572,G_008572,POSITIVE,EXACT
P_008573,G_008573,NEGATIVE,AMOUNT_MISMATCH
P_008574,G_008574,POSITIVE,EXACT
P_008575,G_008575,POSITIVE,EXACT
P_008576,G_008576,POSITIVE,EXACT
P_008577,G_008577,POSITIVE,EXACT
P_008578,G_008578,POSITIVE,REF_MISSING
P_008579,G_008579,POSITIVE,REF_MISSING
P_008580,G_008580,POSITIVE,EXACT
P_008581,G_008581,POSITIVE,VENDOR_ALIAS
P_008582,G_008582,POSITIVE,EXACT
P_008583,G_008583,POSITIVE,VENDOR_ALIAS
P_008584,G_008584,POSITIVE,EXACT
P_008585,G_008585,POSITIVE,EXACT
P_008586,G_008586,POSITIVE,VENDOR_ALIAS
P_008587,G_008587,POSITIVE,EXACT
P_008588,G_008588,POSITIVE,REF_MISSING
P_008589,G_008589,POSITIVE,EXACT
P_008590,G_008590,POSITIVE,REF_MISSING
P_008591,G_008591,POSITIVE,EXACT
P_008592,G_008592,POSITIVE,EXACT
P_008593,G_008593,POSITIVE,REF_MISSING
P_008594,G_008594,POSITIVE,VENDOR_ALIAS
P_008595,G_008595,POSITIVE,EXACT
P_008596,G_008596,POSITIVE,VENDOR_ALIAS
P_008597,G_008597,POSITIVE,EXACT
P_008598,G_008598,POSITIVE,EXACT
P_008599,G_008599,POSITIVE,EXACT
P_008600,G_008600,POSITIVE,EXACT
P_008601,G_008601,NEGATIVE,AMOUNT_MISMATCH
P_008602,G_008602,POSITIVE,REF_MISSING
P_008603,G_008603,POSITIVE,EXACT
P_008604,G_008604,POSITIVE,EXACT
P_008605,G_008605,POSITIVE,REF_MISSING
P_008606,G_008606,POSITIVE,EXACT
P_008607,G_008607,NEGATIVE,AMOUNT_MISMATCH
P_008608,G_008608,POSITIVE,REF_MISSING
P_008609,G_008609,POSITIVE,EXACT
P_008610,G_008610,POSITIVE,REF_MISSING
P_008611,G_008611,POSITIVE,EXACT
P_008612,G_008612,POSITIVE,EXACT
P_008613,G_008613,NEGATIVE,AMOUNT_MISMATCH
P_008614,G_008614,POSITIVE,EXACT
P_008615,G_008615,POSITIVE,REF_MISSING
P_008616,G_008616,POSITIVE,EXACT
P_008617,G_008617,POSITIVE,EXACT
P_008618,G_008618,POSITIVE,REF_MISSING
P_008619,G_008619,POSITIVE,EXACT
P_008620,G_008620,POSITIVE,VENDOR_ALIAS
P_008621,G_008621,POSITIVE,REF_MISSING
P_008622,G_008622,POSITIVE,EXACT
P_008623,G_008623,NEGATIVE,AMOUNT_MISMATCH
P_008624,G_008624,POSITIVE,EXACT
P_008625,G_008625,POSITIVE,REF_MISSING
P_008626,G_008626,POSITIVE,EXACT
P_008627,G_008627,POSITIVE,EXACT
P_008628,G_008628,POSITIVE,EXACT
P_008629,G_008629,POSITIVE,VENDOR_ALIAS
P_008630,G_008630,POSITIVE,REF_MISSING
P_008631,G_008631,POSITIVE,REF_MISSING
P_008632,G_008632,POSITIVE,VENDOR_ALIAS
P_008633,G_008633,POSITIVE,EXACT
P_008634,G_008634,POSITIVE,VENDOR_ALIAS
P_008635,G_008635,POSITIVE,EXACT
P_008636,G_008636,POSITIVE,EXACT
P_008637,G_008637,POSITIVE,EXACT
P_008638,G_008638,POSITIVE,REF_MISSING
P_008639,G_008639,POSITIVE,VENDOR_ALIAS
P_008640,G_008640,POSITIVE,EXACT
P_008641,G_008641,POSITIVE,EXACT
P_008642,G_008642,POSITIVE,EXACT
P_008643,G_008643,POSITIVE,REF_MISSING
P_008644,G_008644,POSITIVE,EXACT
P_008645,G_008645,NEGATIVE,TAX_MISMATCH
P_008646,G_008646,POSITIVE,EXACT
P_008647,G_008647,POSITIVE,EXACT
P_008648,G_008648,POSITIVE,REF_MISSING
P_008649,G_008649,POSITIVE,REF_MISSING
P_008650,G_008650,POSITIVE,VENDOR_ALIAS
P_008651,G_008651,POSITIVE,EXACT
P_008652,G_008652,POSITIVE,EXACT
P_008653,G_008653,POSITIVE,EXACT
P_008654,G_008654,POSITIVE,EXACT
P_008655,G_008655,POSITIVE,EXACT
P_008656,G_008656,POSITIVE,EXACT
P_008657,G_008657,POSITIVE,EXACT
P_008658,G_008658,POSITIVE,EXACT
P_008659,G_008659,POSITIVE,EXACT
P_008660,G_008660,POSITIVE,EXACT
P_008661,G_008661,NEGATIVE,TAX_MISMATCH
P_008662,G_008662,POSITIVE,REF_MISSING
P_008663,G_008663,POSITIVE,VENDOR_ALIAS
P_008664,G_008664,POSITIVE,EXACT
P_008665,G_008665,POSITIVE,EXACT
P_008666,G_008666,POSITIVE,VENDOR_ALIAS
P_008667,G_008667,POSITIVE,VENDOR_ALIAS
P_008668,G_008668,POSITIVE,EXACT
P_008669,G_008669,POSITIVE,EXACT
P_008670,G_008670,POSITIVE,VENDOR_ALIAS
P_008671,G_008671,POSITIVE,VENDOR_ALIAS
P_008672,G_008672,POSITIVE,REF_MISSING
P_008673,G_008673,POSITIVE,REF_MISSING
P_008674,G_008674,NEGATIVE,AMOUNT_MISMATCH
P_008675,G_008675,POSITIVE,EXACT
P_008676,G_008676,POSITIVE,EXACT
P_008677,G_008677,POSITIVE,EXACT
P_008678,G_008678,POSITIVE,VENDOR_ALIAS
P_008679,G_008679,POSITIVE,EXACT
P_008680,G_008680,POSITIVE,EXACT
P_008681,G_008681,POSITIVE,VENDOR_ALIAS
P_008682,G_008682,POSITIVE,VENDOR_ALIAS
P_008683,G_008683,POSITIVE,EXACT
P_008684,G_008684,POSITIVE,REF_MISSING
P_008685,G_008685,POSITIVE,VENDOR_ALIAS
P_008686,G_008686,POSITIVE,VENDOR_ALIAS
P_008687,G_008687,POSITIVE,EXACT
P_008688,G_008688,POSITIVE,VENDOR_ALIAS
P_008689,G_008689,NEGATIVE,AMOUNT_MISMATCH
P_008690,G_008690,POSITIVE,EXACT
P_008691,G_008691,POSITIVE,EXACT
P_008692,G_008692,POSITIVE,VENDOR_ALIAS
P_008693,G_008693,POSITIVE,REF_MISSING
P_008694,G_008694,POSITIVE,EXACT
P_008695,G_008695,POSITIVE,EXACT
P_008696,G_008696,POSITIVE,EXACT
P_008697,G_008697,POSITIVE,EXACT
